"ags";"firmen_in_gwg_gesamt";"firmen_angeschlossen_absolut";"firmen_angeschlossen_prozent";"firmen_anschliessbar_absolut";"firmen_anschliessbar_prozent";"firmen_unangeschlossen_absolut";"firmen_unangeschlossen_prozent"
"12061492";3;0;0.0;0;0.0;3;100.0
"12061510";3;0;0.0;0;0.0;3;100.0
"12061540";251;22;8.8;23;9.2;206;82.1
"12061572";15;11;73.3;1;6.7;3;20.0
"12062024";83;15;18.1;2;2.4;66;79.5
"12062088";2;0;0.0;0;0.0;2;100.0
"12062092";61;4;6.6;0;0.0;57;93.4
"12062124";164;101;61.6;10;6.1;53;32.3
"12062128";25;0;0.0;0;0.0;25;100.0
"12062134";1;0;0.0;0;0.0;1;100.0
"12062140";113;2;1.8;16;14.2;95;84.1
"12062177";0;0;0.0;0;0.0;0;0.0
"12062196";22;0;0.0;0;0.0;22;100.0
"12062208";3;0;0.0;0;0.0;3;100.0
"12062219";0;0;0.0;0;0.0;0;0.0
"12062224";90;46;51.1;0;0.0;44;48.9
"12062232";6;0;0.0;0;0.0;6;100.0
"12062237";6;0;0.0;0;0.0;6;100.0
"12062240";3;0;0.0;0;0.0;3;100.0
"12062282";0;0;0.0;0;0.0;0;0.0
"12062289";6;0;0.0;0;0.0;6;100.0
"12062293";9;0;0.0;0;0.0;9;100.0
"12062333";74;68;91.9;0;0.0;6;8.1
"12062336";2;0;0.0;0;0.0;2;100.0
"12062341";17;0;0.0;0;0.0;17;100.0
"12062372";21;0;0.0;0;0.0;21;100.0
"12062410";19;0;0.0;0;0.0;19;100.0
"12062417";9;0;0.0;0;0.0;9;100.0
"12062425";1;0;0.0;0;0.0;1;100.0
"12062440";0;0;0.0;0;0.0;0;0.0
"12062445";23;0;0.0;0;0.0;23;100.0
"12062453";2;0;0.0;0;0.0;2;100.0
"12062461";21;0;0.0;0;0.0;21;100.0
"12062464";3;0;0.0;0;0.0;3;100.0
"12062469";23;0;0.0;0;0.0;23;100.0
"12062492";6;6;100.0;0;0.0;0;0.0
"12062500";24;0;0.0;0;0.0;24;100.0
"12063036";169;104;61.5;26;15.4;39;23.1
"12067040";2;0;0.0;0;0.0;2;100.0
"12063056";108;36;33.3;6;5.6;66;61.1
"12063080";1442;1381;95.8;30;2.1;31;2.1
"12063088";8;0;0.0;0;0.0;8;100.0
"12063094";1;0;0.0;0;0.0;1;100.0
"12063112";3;0;0.0;0;0.0;3;100.0
"12063134";3;0;0.0;0;0.0;3;100.0
"12063142";2;0;0.0;0;0.0;2;100.0
"12063148";24;0;0.0;0;0.0;24;100.0
"12063161";1;0;0.0;0;0.0;1;100.0
"12063165";1;0;0.0;0;0.0;1;100.0
"12063186";3;0;0.0;0;0.0;3;100.0
"12063189";10;0;0.0;0;0.0;10;100.0
"12063202";5;0;0.0;0;0.0;5;100.0
"12063208";213;61;28.6;21;9.9;131;61.5
"12063212";4;0;0.0;0;0.0;4;100.0
"12063228";1;0;0.0;0;0.0;1;100.0
"12063240";1;0;0.0;0;0.0;1;100.0
"12063244";62;0;0.0;0;0.0;62;100.0
"12063252";222;0;0.0;0;0.0;222;100.0
"12063256";6;0;0.0;0;0.0;6;100.0
"12063260";21;0;0.0;0;0.0;21;100.0
"12063273";49;0;0.0;0;0.0;49;100.0
"12063274";5;0;0.0;0;0.0;5;100.0
"12063293";5;0;0.0;0;0.0;5;100.0
"12063357";298;42;14.1;235;78.9;21;7.0
"12064009";2;0;0.0;0;0.0;2;100.0
"12064029";61;0;0.0;3;4.9;58;95.1
"12064044";109;0;0.0;0;0.0;109;100.0
"12064053";25;0;0.0;0;0.0;25;100.0
"12064057";4;0;0.0;0;0.0;4;100.0
"12064061";0;0;0.0;0;0.0;0;0.0
"12064084";0;0;0.0;0;0.0;0;0.0
"12064125";5;0;0.0;0;0.0;5;100.0
"12064128";5;0;0.0;0;0.0;5;100.0
"12064130";1;0;0.0;0;0.0;1;100.0
"12064136";195;82;42.1;10;5.1;103;52.8
"12064153";9;0;0.0;0;0.0;9;100.0
"12064172";4;0;0.0;0;0.0;4;100.0
"12064190";6;0;0.0;0;0.0;6;100.0
"12064205";2;0;0.0;0;0.0;2;100.0
"12064222";3;0;0.0;0;0.0;3;100.0
"12064227";8839;8743;98.9;3;0.0;93;1.1
"12064266";36;0;0.0;0;0.0;36;100.0
"12064268";37;0;0.0;0;0.0;37;100.0
"12064274";27;0;0.0;0;0.0;27;100.0
"12064288";4;0;0.0;0;0.0;4;100.0
"12064290";4;0;0.0;0;0.0;4;100.0
"12064303";5;0;0.0;0;0.0;5;100.0
"12064317";74;28;37.8;0;0.0;46;62.2
"12064336";131;6;4.6;103;78.6;22;16.8
"12064340";49;0;0.0;0;0.0;49;100.0
"12064349";3;0;0.0;0;0.0;3;100.0
"12064365";5;0;0.0;0;0.0;5;100.0
"12064370";28;28;100.0;0;0.0;0;0.0
"12064371";3;0;0.0;0;0.0;3;100.0
"12064380";23;0;0.0;6;26.1;17;73.9
"12064388";9;0;0.0;0;0.0;9;100.0
"12064393";5;0;0.0;0;0.0;5;100.0
"12064408";240;196;81.7;36;15.0;8;3.3
"12064417";0;0;0.0;0;0.0;0;0.0
"12064420";3;0;0.0;0;0.0;3;100.0
"12064428";93;0;0.0;0;0.0;93;100.0
"12064448";72;0;0.0;0;0.0;72;100.0
"12064472";274;0;0.0;151;55.1;123;44.9
"12064480";0;0;0.0;0;0.0;0;0.0
"12064482";22;0;0.0;0;0.0;22;100.0
"12064484";5;0;0.0;0;0.0;5;100.0
"12064512";83;12;14.5;15;18.1;56;67.5
"12064538";1;0;0.0;0;0.0;1;100.0
"12064539";9;0;0.0;0;0.0;9;100.0
"12065036";31;0;0.0;0;0.0;31;100.0
"12065084";33;0;0.0;0;0.0;33;100.0
"12065096";60;60;100.0;0;0.0;0;0.0
"12065100";65;0;0.0;3;4.6;62;95.4
"12065117";3;0;0.0;0;0.0;3;100.0
"12065136";21427;21412;99.9;9;0.0;6;0.0
"12065144";78;1;1.3;0;0.0;77;98.7
"12065165";52;12;23.1;10;19.2;30;57.7
"12065180";34;0;0.0;0;0.0;34;100.0
"12065193";18;0;0.0;0;0.0;18;100.0
"12065198";50;0;0.0;0;0.0;50;100.0
"12065225";54;0;0.0;0;0.0;54;100.0
"12065251";85;0;0.0;0;0.0;85;100.0
"12065256";766;504;65.8;74;9.7;188;24.5
"12065276";3;0;0.0;0;0.0;3;100.0
"12065301";4;0;0.0;0;0.0;4;100.0
"12065310";1;0;0.0;0;0.0;1;100.0
"12065332";157;14;8.9;85;54.1;58;36.9
"12065356";67;0;0.0;0;0.0;67;100.0
"12066008";3;0;0.0;0;0.0;3;100.0
"12066041";2;0;0.0;0;0.0;2;100.0
"12066052";65;0;0.0;17;26.2;48;73.8
"12066064";6;0;0.0;0;0.0;6;100.0
"12066104";1;0;0.0;0;0.0;1;100.0
"12066112";71;38;53.5;16;22.5;17;23.9
"12066116";0;0;0.0;0;0.0;0;0.0
"12066120";0;0;0.0;0;0.0;0;0.0
"12066124";1;0;0.0;0;0.0;1;100.0
"12066132";2;0;0.0;0;0.0;2;100.0
"12066168";0;0;0.0;0;0.0;0;0.0
"12066176";126;0;0.0;0;0.0;126;100.0
"12066188";0;0;0.0;0;0.0;0;0.0
"12066196";136;28;20.6;2;1.5;106;77.9
"12066202";14;0;0.0;0;0.0;14;100.0
"12066226";0;0;0.0;0;0.0;0;0.0
"12066228";3;0;0.0;0;0.0;3;100.0
"12066240";11;0;0.0;0;0.0;11;100.0
"12066272";27;0;0.0;0;0.0;27;100.0
"12066285";30;0;0.0;0;0.0;30;100.0
"12066292";2;0;0.0;0;0.0;2;100.0
"12066296";111;64;57.7;1;0.9;46;41.4
"12066304";182;20;11.0;48;26.4;114;62.6
"12066316";1;0;0.0;0;0.0;1;100.0
"12066320";60;1;1.7;0;0.0;59;98.3
"12067024";34;0;0.0;10;29.4;24;70.6
"12067036";92;0;0.0;0;0.0;92;100.0
"12067072";8;0;0.0;0;0.0;8;100.0
"12067076";19;0;0.0;0;0.0;19;100.0
"12067112";1;0;0.0;0;0.0;1;100.0
"12067120";8613;8542;99.2;19;0.2;52;0.6
"12067124";424;400;94.3;0;0.0;24;5.7
"12067137";19;0;0.0;0;0.0;19;100.0
"12067144";809;644;79.6;112;13.8;53;6.6
"12067173";71;0;0.0;0;0.0;71;100.0
"12067180";1;0;0.0;0;0.0;1;100.0
"12067201";29;0;0.0;0;0.0;29;100.0
"12067205";7;0;0.0;0;0.0;7;100.0
"12067237";16;0;0.0;0;0.0;16;100.0
"12067288";0;0;0.0;0;0.0;0;0.0
"12067292";1;0;0.0;0;0.0;1;100.0
"12067324";2;0;0.0;0;0.0;2;100.0
"12067336";52;2;3.8;0;0.0;50;96.2
"12067338";4;0;0.0;0;0.0;4;100.0
"12067357";24;0;0.0;0;0.0;24;100.0
"12067397";2;0;0.0;0;0.0;2;100.0
"12067408";1;0;0.0;0;0.0;1;100.0
"12067413";10;0;0.0;0;0.0;10;100.0
"12067426";23;0;0.0;0;0.0;23;100.0
"12067438";6;0;0.0;0;0.0;6;100.0
"12067440";105;0;0.0;19;18.1;86;81.9
"12067458";1;0;0.0;0;0.0;1;100.0
"12067469";50;0;0.0;0;0.0;50;100.0
"12067473";20;0;0.0;0;0.0;20;100.0
"12067481";78;0;0.0;0;0.0;78;100.0
"12067493";33;0;0.0;0;0.0;33;100.0
"12067508";0;0;0.0;0;0.0;0;0.0
"12067520";6;0;0.0;0;0.0;6;100.0
"12067528";11;0;0.0;0;0.0;11;100.0
"12067544";27;0;0.0;0;0.0;27;100.0
"12067552";3;0;0.0;0;0.0;3;100.0
"12068052";3;0;0.0;0;0.0;3;100.0
"12068072";5;0;0.0;0;0.0;5;100.0
"12068109";3;0;0.0;0;0.0;3;100.0
"12068117";54;0;0.0;0;0.0;54;100.0
"12068181";36;0;0.0;0;0.0;36;100.0
"12068188";1;0;0.0;0;0.0;1;100.0
"12068264";118;0;0.0;0;0.0;118;100.0
"12068280";12;0;0.0;0;0.0;12;100.0
"12068306";24;0;0.0;0;0.0;24;100.0
"12068320";312;47;15.1;46;14.7;219;70.2
"12068324";84;12;14.3;49;58.3;23;27.4
"12068353";47;0;0.0;0;0.0;47;100.0
"12068372";0;0;0.0;0;0.0;0;0.0
"12068409";5;0;0.0;0;0.0;5;100.0
"12068413";0;0;0.0;0;0.0;0;0.0
"12068417";4;0;0.0;0;0.0;4;100.0
"12068425";0;0;0.0;0;0.0;0;0.0
"12068426";8;0;0.0;0;0.0;8;100.0
"12068437";2;0;0.0;0;0.0;2;100.0
"12068452";4;0;0.0;0;0.0;4;100.0
"12068468";157;0;0.0;0;0.0;157;100.0
"12068477";22;0;0.0;0;0.0;22;100.0
"12068501";3;0;0.0;0;0.0;3;100.0
"12069017";212;144;67.9;2;0.9;66;31.1
"12069018";53;0;0.0;48;90.6;5;9.4
"12069019";2;0;0.0;0;0.0;2;100.0
"12069020";76;0;0.0;0;0.0;76;100.0
"12069028";2;0;0.0;0;0.0;2;100.0
"12069052";23;0;0.0;0;0.0;23;100.0
"12069056";0;0;0.0;0;0.0;0;0.0
"12069076";23;0;0.0;0;0.0;23;100.0
"12069089";1;0;0.0;0;0.0;1;100.0
"12069216";10;0;0.0;0;0.0;10;100.0
"12069224";13;0;0.0;0;0.0;13;100.0
"12069232";5;0;0.0;0;0.0;5;100.0
"12069249";50;3;6.0;3;6.0;44;88.0
"12069270";6;0;0.0;0;0.0;6;100.0
"12069304";83;0;0.0;0;0.0;83;100.0
"12069306";78;0;0.0;0;0.0;78;100.0
"12069345";20;0;0.0;0;0.0;20;100.0
"12069397";38;0;0.0;0;0.0;38;100.0
"12069402";3;0;0.0;0;0.0;3;100.0
"12069448";17;0;0.0;0;0.0;17;100.0
"12069454";209;198;94.7;1;0.5;10;4.8
"12069460";3;0;0.0;0;0.0;3;100.0
"12069470";4;0;0.0;0;0.0;4;100.0
"12069474";7;0;0.0;0;0.0;7;100.0
"12069485";4;0;0.0;0;0.0;4;100.0
"12069537";1;0;0.0;0;0.0;1;100.0
"12069541";1;0;0.0;0;0.0;1;100.0
"12069590";36;0;0.0;0;0.0;36;100.0
"12069596";50;0;0.0;0;0.0;50;100.0
"12069604";102;4;3.9;82;80.4;16;15.7
"12069616";7728;7659;99.1;0;0.0;69;0.9
"12069632";47;0;0.0;0;0.0;47;100.0
"12069648";0;0;0.0;0;0.0;0;0.0
"12069656";790;680;86.1;21;2.7;89;11.3
"12069665";27;0;0.0;0;0.0;27;100.0
"12069680";5;0;0.0;0;0.0;5;100.0
"12069688";22;0;0.0;0;0.0;22;100.0
"12069696";16;0;0.0;0;0.0;16;100.0
"12070008";5;0;0.0;0;0.0;5;100.0
"12070028";5;0;0.0;0;0.0;5;100.0
"12070052";0;0;0.0;0;0.0;0;0.0
"12070060";4;0;0.0;0;0.0;4;100.0
"12070096";4;0;0.0;0;0.0;4;100.0
"12070125";23;0;0.0;0;0.0;23;100.0
"12070145";0;0;0.0;0;0.0;0;0.0
"12070149";17;0;0.0;0;0.0;17;100.0
"12070153";1;0;0.0;0;0.0;1;100.0
"12070173";41;0;0.0;0;0.0;41;100.0
"12070222";0;0;0.0;0;0.0;0;0.0
"12070236";0;0;0.0;0;0.0;0;0.0
"12070241";2;0;0.0;0;0.0;2;100.0
"12070244";8;0;0.0;0;0.0;8;100.0
"12070246";0;0;0.0;0;0.0;0;0.0
"12070266";5;0;0.0;0;0.0;5;100.0
"12070280";10;0;0.0;0;0.0;10;100.0
"12070296";135;0;0.0;0;0.0;135;100.0
"12070300";0;0;0.0;0;0.0;0;0.0
"12070302";22;0;0.0;0;0.0;22;100.0
"12070316";159;0;0.0;0;0.0;159;100.0
"12070325";21;0;0.0;0;0.0;21;100.0
"12070348";4;0;0.0;0;0.0;4;100.0
"12070393";1;0;0.0;0;0.0;1;100.0
"12070416";9;0;0.0;0;0.0;9;100.0
"12070424";167;60;35.9;18;10.8;89;53.3
"12071028";2;0;0.0;0;0.0;2;100.0
"12071032";28;0;0.0;0;0.0;28;100.0
"12071041";0;0;0.0;0;0.0;0;0.0
"12071044";15;0;0.0;0;0.0;15;100.0
"12071052";1;0;0.0;0;0.0;1;100.0
"12071057";31;0;0.0;0;0.0;31;100.0
"12071060";0;0;0.0;0;0.0;0;0.0
"12071074";4;0;0.0;0;0.0;4;100.0
"12071076";142;0;0.0;0;0.0;142;100.0
"12071153";6;0;0.0;0;0.0;6;100.0
"12071160";139;0;0.0;0;0.0;139;100.0
"12071164";1;0;0.0;0;0.0;1;100.0
"12071176";0;0;0.0;0;0.0;0;0.0
"12071185";0;0;0.0;0;0.0;0;0.0
"12071189";2;0;0.0;0;0.0;2;100.0
"12071193";7;0;0.0;0;0.0;7;100.0
"12071244";125;40;32.0;6;4.8;79;63.2
"12071294";9;0;0.0;0;0.0;9;100.0
"12071301";16;0;0.0;0;0.0;16;100.0
"12071304";53;0;0.0;0;0.0;53;100.0
"12071337";16;0;0.0;0;0.0;16;100.0
"12071341";1;0;0.0;0;0.0;1;100.0
"12071372";181;0;0.0;0;0.0;181;100.0
"12071384";1;0;0.0;0;0.0;1;100.0
"12071386";2;0;0.0;0;0.0;2;100.0
"12071392";7;2;28.6;0;0.0;5;71.4
"12071401";5;0;0.0;0;0.0;5;100.0
"12071408";16;0;0.0;0;0.0;16;100.0
"12071412";5;0;0.0;0;0.0;5;100.0
"12071414";2;0;0.0;0;0.0;2;100.0
"12072002";46;16;34.8;0;0.0;30;65.2
"12072014";38;0;0.0;0;0.0;38;100.0
"12072017";173;25;14.5;17;9.8;131;75.7
"12072053";23;0;0.0;0;0.0;23;100.0
"12072055";1;0;0.0;0;0.0;1;100.0
"12072120";139;0;0.0;0;0.0;139;100.0
"12072157";1;0;0.0;0;0.0;1;100.0
"12072169";362;288;79.6;26;7.2;48;13.3
"12072232";176;3;1.7;44;25.0;129;73.3
"12072240";405;54;13.3;131;32.3;220;54.3
"12072297";43;0;0.0;0;0.0;43;100.0
"12072298";19;0;0.0;0;0.0;19;100.0
"12072312";51;0;0.0;0;0.0;51;100.0
"12072340";80;0;0.0;15;18.8;65;81.3
"12072426";92;0;0.0;0;0.0;92;100.0
"12072477";257;6;2.3;122;47.5;129;50.2
"12073008";131;0;0.0;1;0.8;130;99.2
"12073032";14;0;0.0;0;0.0;14;100.0
"12073069";25;0;0.0;0;0.0;25;100.0
"12073085";15;0;0.0;0;0.0;15;100.0
"12073093";2;0;0.0;0;0.0;2;100.0
"12073097";19;0;0.0;0;0.0;19;100.0
"12073157";1;0;0.0;0;0.0;1;100.0
"12073189";6;0;0.0;0;0.0;6;100.0
"12073201";4;0;0.0;0;0.0;4;100.0
"12073216";2;0;0.0;0;0.0;2;100.0
"12073225";3;0;0.0;0;0.0;3;100.0
"12073261";5;0;0.0;0;0.0;5;100.0
"12073309";1;0;0.0;0;0.0;1;100.0
"12073384";23;0;0.0;0;0.0;23;100.0
"12073386";2;0;0.0;0;0.0;2;100.0
"12073393";3;0;0.0;0;0.0;3;100.0
"12073396";6;0;0.0;0;0.0;6;100.0
"12073404";1;0;0.0;0;0.0;1;100.0
"12073429";25;0;0.0;0;0.0;25;100.0
"12073430";17;0;0.0;0;0.0;17;100.0
"12073440";21;0;0.0;0;0.0;21;100.0
"12073452";288;8;2.8;70;24.3;210;72.9
"12073458";5;0;0.0;0;0.0;5;100.0
"12073490";9;0;0.0;0;0.0;9;100.0
"12073505";5;0;0.0;0;0.0;5;100.0
"12073520";3;0;0.0;0;0.0;3;100.0
"12073532";421;58;13.8;254;60.3;109;25.9
"12073565";7;0;0.0;0;0.0;7;100.0
"12073569";0;0;0.0;0;0.0;0;0.0
"12073572";115;0;0.0;0;0.0;115;100.0
"12073578";6;0;0.0;0;0.0;6;100.0
"12073579";19;0;0.0;0;0.0;19;100.0
"12073603";13;0;0.0;0;0.0;13;100.0
"12073645";0;0;0.0;0;0.0;0;0.0
"13003000";4874;2852;58.5;680;14.0;1342;27.5
"13004000";2107;684;32.5;610;29.0;813;38.6
"13071001";4;0;0.0;0;0.0;4;100.0
"13071002";0;0;0.0;0;0.0;0;0.0
"13071003";6;0;0.0;0;0.0;6;100.0
"13071004";46;0;0.0;0;0.0;46;100.0
"13071005";6;0;0.0;0;0.0;6;100.0
"13071006";6;0;0.0;0;0.0;6;100.0
"13071007";6;0;0.0;0;0.0;6;100.0
"13071008";3;0;0.0;0;0.0;3;100.0
"13071009";0;0;0.0;0;0.0;0;0.0
"13071010";8;0;0.0;0;0.0;8;100.0
"13071011";13;0;0.0;0;0.0;13;100.0
"13071012";1;0;0.0;0;0.0;1;100.0
"13071013";6;0;0.0;0;0.0;6;100.0
"13071014";8;0;0.0;0;0.0;8;100.0
"13071015";3;0;0.0;0;0.0;3;100.0
"13071016";1;0;0.0;0;0.0;1;100.0
"13071017";0;0;0.0;0;0.0;0;0.0
"13071018";0;0;0.0;0;0.0;0;0.0
"13071019";6;0;0.0;0;0.0;6;100.0
"13071020";0;0;0.0;0;0.0;0;0.0
"13071021";35;0;0.0;10;28.6;25;71.4
"13071022";10;0;0.0;0;0.0;10;100.0
"13071023";1;0;0.0;0;0.0;1;100.0
"13071025";2;0;0.0;0;0.0;2;100.0
"13071026";1;0;0.0;0;0.0;1;100.0
"13071027";46;0;0.0;0;0.0;46;100.0
"13071028";10;0;0.0;0;0.0;10;100.0
"13071029";109;0;0.0;0;0.0;109;100.0
"13071030";1;0;0.0;0;0.0;1;100.0
"13071032";2;0;0.0;0;0.0;2;100.0
"13071033";27;0;0.0;0;0.0;27;100.0
"13071034";8;0;0.0;0;0.0;8;100.0
"13071035";57;0;0.0;0;0.0;57;100.0
"13071036";6;0;0.0;0;0.0;6;100.0
"13071037";3;0;0.0;0;0.0;3;100.0
"13071038";3;0;0.0;0;0.0;3;100.0
"13071039";1;0;0.0;0;0.0;1;100.0
"13071041";1;0;0.0;0;0.0;1;100.0
"13071042";1;0;0.0;0;0.0;1;100.0
"13071043";1;0;0.0;0;0.0;1;100.0
"13071044";0;0;0.0;0;0.0;0;0.0
"13071045";4;0;0.0;0;0.0;4;100.0
"13071046";1;0;0.0;0;0.0;1;100.0
"13071047";9;0;0.0;0;0.0;9;100.0
"13071048";0;0;0.0;0;0.0;0;0.0
"13071049";0;0;0.0;0;0.0;0;0.0
"13071050";1;0;0.0;0;0.0;1;100.0
"13071053";2;0;0.0;0;0.0;2;100.0
"13071054";0;0;0.0;0;0.0;0;0.0
"13071055";7;0;0.0;0;0.0;7;100.0
"13071056";2;0;0.0;0;0.0;2;100.0
"13071057";0;0;0.0;0;0.0;0;0.0
"13071058";1;0;0.0;0;0.0;1;100.0
"13071059";2;0;0.0;0;0.0;2;100.0
"13071060";0;0;0.0;0;0.0;0;0.0
"13071063";12;0;0.0;0;0.0;12;100.0
"13071064";0;0;0.0;0;0.0;0;0.0
"13071065";2;0;0.0;0;0.0;2;100.0
"13071066";0;0;0.0;0;0.0;0;0.0
"13071067";0;0;0.0;0;0.0;0;0.0
"13071068";7;4;57.1;3;42.9;0;0.0
"13071069";3;0;0.0;0;0.0;3;100.0
"13071070";9;0;0.0;0;0.0;9;100.0
"13071071";3;0;0.0;0;0.0;3;100.0
"13071072";0;0;0.0;0;0.0;0;0.0
"13071073";0;0;0.0;0;0.0;0;0.0
"13071074";0;0;0.0;0;0.0;0;0.0
"13071075";2;0;0.0;0;0.0;2;100.0
"13071076";5;0;0.0;0;0.0;5;100.0
"13071077";0;0;0.0;0;0.0;0;0.0
"13071078";1;0;0.0;0;0.0;1;100.0
"13071079";3;0;0.0;0;0.0;3;100.0
"13071080";2;0;0.0;0;0.0;2;100.0
"13071081";4;3;75.0;1;25.0;0;0.0
"13071083";0;0;0.0;0;0.0;0;0.0
"13071084";1;0;0.0;0;0.0;1;100.0
"13071087";14;0;0.0;0;0.0;14;100.0
"13071088";15;0;0.0;0;0.0;15;100.0
"13071089";1;0;0.0;0;0.0;1;100.0
"13071090";3;0;0.0;0;0.0;3;100.0
"13071091";3;0;0.0;0;0.0;3;100.0
"13071092";95;0;0.0;0;0.0;95;100.0
"13071093";69;0;0.0;0;0.0;69;100.0
"13071095";0;0;0.0;0;0.0;0;0.0
"13071096";1;0;0.0;0;0.0;1;100.0
"13071097";3;0;0.0;0;0.0;3;100.0
"13071099";23;0;0.0;0;0.0;23;100.0
"13071100";3;0;0.0;0;0.0;3;100.0
"13071101";21;0;0.0;0;0.0;21;100.0
"13071102";0;0;0.0;0;0.0;0;0.0
"13071103";2;0;0.0;0;0.0;2;100.0
"13071104";3;0;0.0;0;0.0;3;100.0
"13071105";1;0;0.0;0;0.0;1;100.0
"13071107";1505;1335;88.7;126;8.4;44;2.9
"13071108";1;0;0.0;0;0.0;1;100.0
"13071109";6;0;0.0;0;0.0;6;100.0
"13071110";229;0;0.0;0;0.0;229;100.0
"13071111";7;0;0.0;0;0.0;7;100.0
"13071112";7;0;0.0;0;0.0;7;100.0
"13071113";8;8;100.0;0;0.0;0;0.0
"13071114";2;0;0.0;0;0.0;2;100.0
"13071115";29;0;0.0;0;0.0;29;100.0
"13071116";0;0;0.0;0;0.0;0;0.0
"13071117";2;0;0.0;0;0.0;2;100.0
"13071118";9;0;0.0;0;0.0;9;100.0
"13071119";0;0;0.0;0;0.0;0;0.0
"13071120";0;0;0.0;0;0.0;0;0.0
"13071122";24;0;0.0;0;0.0;24;100.0
"13071123";1;0;0.0;1;100.0;0;0.0
"13071124";64;0;0.0;9;14.1;55;85.9
"13071125";1;0;0.0;0;0.0;1;100.0
"13071127";5;3;60.0;1;20.0;1;20.0
"13071128";2;0;0.0;0;0.0;2;100.0
"13071130";2;0;0.0;0;0.0;2;100.0
"13071131";3;0;0.0;0;0.0;3;100.0
"13071132";2;0;0.0;0;0.0;2;100.0
"13071133";6;0;0.0;0;0.0;6;100.0
"13071135";2;0;0.0;0;0.0;2;100.0
"13071136";5;0;0.0;0;0.0;5;100.0
"13071137";17;0;0.0;0;0.0;17;100.0
"13071138";2;0;0.0;0;0.0;2;100.0
"13071139";0;0;0.0;0;0.0;0;0.0
"13071140";11;0;0.0;0;0.0;11;100.0
"13071141";2;0;0.0;0;0.0;2;100.0
"13071142";87;0;0.0;0;0.0;87;100.0
"13071143";1;0;0.0;0;0.0;1;100.0
"13071144";0;0;0.0;0;0.0;0;0.0
"13071145";23;8;34.8;2;8.7;13;56.5
"13071146";17;16;94.1;1;5.9;0;0.0
"13071147";0;0;0.0;0;0.0;0;0.0
"13071148";2;0;0.0;0;0.0;2;100.0
"13071149";1;0;0.0;0;0.0;1;100.0
"13071150";0;0;0.0;0;0.0;0;0.0
"13071152";1;0;0.0;0;0.0;1;100.0
"13071153";0;0;0.0;0;0.0;0;0.0
"13071154";1;0;0.0;0;0.0;1;100.0
"13071155";1;0;0.0;0;0.0;1;100.0
"13071156";282;0;0.0;0;0.0;282;100.0
"13071157";0;0;0.0;0;0.0;0;0.0
"13071158";3;0;0.0;0;0.0;3;100.0
"13071159";17;0;0.0;0;0.0;17;100.0
"13071160";2;0;0.0;0;0.0;2;100.0
"13071161";0;0;0.0;0;0.0;0;0.0
"13071162";2;0;0.0;0;0.0;2;100.0
"13071163";10;0;0.0;0;0.0;10;100.0
"13071164";53;0;0.0;0;0.0;53;100.0
"13071165";1;0;0.0;0;0.0;1;100.0
"13071166";1;0;0.0;0;0.0;1;100.0
"13071167";7;0;0.0;0;0.0;7;100.0
"13071168";2;0;0.0;0;0.0;2;100.0
"13071169";0;0;0.0;0;0.0;0;0.0
"13071170";1;0;0.0;0;0.0;1;100.0
"13071171";0;0;0.0;0;0.0;0;0.0
"13071172";5;0;0.0;0;0.0;5;100.0
"13071173";0;0;0.0;0;0.0;0;0.0
"13071174";4;0;0.0;0;0.0;4;100.0
"13072001";59;0;0.0;0;0.0;59;100.0
"13072002";0;0;0.0;0;0.0;0;0.0
"13072003";3;0;0.0;0;0.0;3;100.0
"13072004";3;0;0.0;0;0.0;3;100.0
"13072005";2;0;0.0;0;0.0;2;100.0
"13072006";106;0;0.0;1;0.9;105;99.1
"13072007";6;0;0.0;0;0.0;6;100.0
"13072008";14;0;0.0;0;0.0;14;100.0
"13072009";2;0;0.0;0;0.0;2;100.0
"13072010";5;0;0.0;0;0.0;5;100.0
"13072011";2;0;0.0;0;0.0;2;100.0
"13072012";115;0;0.0;0;0.0;115;100.0
"13072013";5;0;0.0;0;0.0;5;100.0
"13072014";11;0;0.0;0;0.0;11;100.0
"13072015";0;0;0.0;0;0.0;0;0.0
"13072016";4;0;0.0;0;0.0;4;100.0
"13072017";5;0;0.0;0;0.0;5;100.0
"13072018";1;0;0.0;0;0.0;1;100.0
"13072019";58;0;0.0;0;0.0;58;100.0
"13072020";732;625;85.4;104;14.2;3;0.4
"13072021";4;0;0.0;0;0.0;4;100.0
"13072022";6;0;0.0;0;0.0;6;100.0
"13072023";3;0;0.0;0;0.0;3;100.0
"13072024";5;0;0.0;0;0.0;5;100.0
"13072025";5;0;0.0;0;0.0;5;100.0
"13072026";1;0;0.0;0;0.0;1;100.0
"13072027";3;0;0.0;0;0.0;3;100.0
"13072028";0;0;0.0;0;0.0;0;0.0
"13072029";101;0;0.0;16;15.8;85;84.2
"13072030";77;0;0.0;0;0.0;77;100.0
"13072031";0;0;0.0;0;0.0;0;0.0
"13072032";8;0;0.0;0;0.0;8;100.0
"13072033";2;0;0.0;0;0.0;2;100.0
"13072034";1;0;0.0;0;0.0;1;100.0
"13072035";23;0;0.0;0;0.0;23;100.0
"13072036";15;0;0.0;2;13.3;13;86.7
"13072037";2;0;0.0;0;0.0;2;100.0
"13072038";4;0;0.0;0;0.0;4;100.0
"13072039";0;0;0.0;0;0.0;0;0.0
"13072040";10;0;0.0;0;0.0;10;100.0
