"AGS";"leitungsg. Technologien ≥ 1 Mbit/s";"leitungsg. Technologien ≥ 2 Mbit/s";"leitungsg. Technologien ≥ 6 Mbit/s";"leitungsg. Technologien ≥ 16 Mbit/s";"leitungsg. Technologien ≥ 30 Mbit/s";"leitungsg. Technologien ≥ 50 Mbit/s";"leitungsg. Technologien ≥ 100 Mbit/s";"leitungsg. Technologien ≥ 200 Mbit/s";"leitungsg. Technologien ≥ 400 Mbit/s";"leitungsg. Technologien ≥ 1000 Mbit/s";"DSL ≥ 1 Mbit/s";"DSL ≥ 2 Mbit/s";"DSL ≥ 6 Mbit/s";"DSL ≥ 16 Mbit/s";"DSL ≥ 30 Mbit/s";"DSL ≥ 50 Mbit/s";"DSL ≥ 100 Mbit/s";"DSL ≥ 200 Mbit/s";"CATV ≥ 1 Mbit/s";"CATV ≥ 2 Mbit/s";"CATV ≥ 6 Mbit/s";"CATV ≥ 16 Mbit/s";"CATV ≥ 30 Mbit/s";"CATV ≥ 50 Mbit/s";"CATV ≥ 100 Mbit/s";"CATV ≥ 200 Mbit/s";"CATV ≥ 400 Mbit/s";"CATV ≥ 1000 Mbit/s";"FTTH/B ≥ 100 Mbit/s";"FTTH/B ≥ 200 Mbit/s";"FTTH/B ≥ 400 Mbit/s";"FTTH/B ≥ 1000 Mbit/s"
"01051121";100.00;100.00;100.00;89.63;89.63;87.75;0.00;0.00;0.00;0.00;100.00;100.00;100.00;89.63;89.63;87.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051122";99.22;99.12;96.99;94.33;91.59;87.81;0.00;0.00;0.00;0.00;99.22;99.12;96.99;94.33;91.59;87.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051125";100.00;98.56;0.56;0.56;0.56;0.56;0.00;0.00;0.00;0.00;100.00;98.56;0.56;0.56;0.56;0.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051126";95.00;95.00;54.25;29.25;29.25;29.25;0.00;0.00;0.00;0.00;95.00;95.00;54.25;29.25;29.25;29.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051127";99.99;99.99;99.99;99.23;97.09;97.04;64.84;64.84;46.78;0.00;99.99;99.99;99.99;99.23;97.09;96.95;43.56;43.56;46.78;46.78;46.78;46.78;46.78;46.78;46.78;46.78;46.78;0.00;0.00;0.00;0.00;0.00
"01051128";100.00;100.00;58.25;40.50;40.50;40.50;8.25;8.25;0.00;0.00;100.00;100.00;58.25;40.50;40.50;40.50;8.25;8.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051129";94.23;94.23;55.77;32.69;0.00;0.00;0.00;0.00;0.00;0.00;94.23;94.23;55.77;32.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051130";100.00;100.00;99.17;97.88;96.19;93.00;30.85;30.85;30.85;0.00;99.98;99.98;99.10;97.83;95.92;92.15;0.00;0.00;30.85;30.85;30.85;30.85;30.85;30.85;30.85;30.85;30.85;0.00;0.00;0.00;0.00;0.00
"01051131";100.00;100.00;100.00;100.00;60.00;60.00;26.60;26.60;0.00;0.00;100.00;100.00;100.00;100.00;60.00;60.00;26.60;26.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051132";99.94;99.81;99.52;77.55;76.74;72.13;0.00;0.00;0.00;0.00;99.94;99.81;99.52;77.55;76.74;72.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051133";8.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051134";100.00;100.00;100.00;62.55;61.70;61.70;0.00;0.00;0.00;0.00;100.00;100.00;100.00;62.55;61.70;61.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051135";100.00;100.00;100.00;100.00;90.00;80.90;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;90.00;80.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051136";97.50;95.83;87.50;87.50;85.29;78.00;0.00;0.00;0.00;0.00;97.50;95.83;87.50;87.50;85.29;78.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051137";96.54;87.38;54.04;39.29;25.46;21.79;0.00;0.00;0.00;0.00;96.54;87.38;54.04;39.29;25.46;21.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051138";100.00;100.00;84.62;61.54;35.77;15.38;0.00;0.00;0.00;0.00;100.00;100.00;84.62;61.54;35.77;15.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051139";69.86;55.57;41.29;12.71;12.71;0.86;0.00;0.00;0.00;0.00;69.86;55.57;41.29;12.71;12.71;0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051140";100.00;98.07;83.79;25.43;9.50;9.50;0.00;0.00;0.00;0.00;100.00;98.07;83.79;25.43;9.50;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01051141";97.70;97.70;97.70;97.70;92.70;92.70;0.00;0.00;0.00;0.00;97.70;97.70;97.70;97.70;92.70;92.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053001";100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053002";100.00;100.00;100.00;99.23;94.98;71.73;63.25;63.25;57.95;0.00;100.00;100.00;100.00;99.23;91.75;64.23;26.93;26.93;57.95;57.95;57.95;57.95;57.95;57.95;57.95;57.95;57.95;0.00;0.00;0.00;0.00;0.00
"01053003";99.99;99.99;99.99;99.78;99.45;94.61;92.06;92.06;0.00;0.00;99.99;99.99;99.99;99.10;97.75;87.64;0.00;0.00;92.06;92.06;92.06;92.06;92.06;92.06;92.06;92.06;0.00;0.00;0.00;0.00;0.00;0.00
"01053004";100.00;100.00;99.46;99.46;99.46;94.67;82.38;82.38;82.38;0.00;100.00;100.00;99.04;98.54;98.54;87.71;0.00;0.00;82.38;82.38;82.38;82.38;82.38;82.38;82.38;82.38;82.38;0.00;0.00;0.00;0.00;0.00
"01053005";100.00;99.09;98.27;98.27;98.27;98.27;0.00;0.00;0.00;0.00;100.00;99.09;98.27;98.27;98.27;98.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053006";15.33;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;15.33;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053007";100.00;100.00;100.00;88.86;74.43;72.86;0.00;0.00;0.00;0.00;100.00;100.00;100.00;88.86;74.43;72.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053008";29.60;24.60;4.60;3.60;3.60;3.60;0.00;0.00;0.00;0.00;29.60;24.60;4.60;3.60;3.60;3.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053009";99.87;99.87;97.31;75.76;69.86;64.81;51.82;51.82;51.82;51.82;99.87;99.87;97.31;69.86;55.91;44.67;0.00;0.00;51.82;51.82;51.82;51.82;51.82;51.82;51.82;51.82;51.82;51.82;0.00;0.00;0.00;0.00
"01053010";100.00;83.00;83.00;17.00;17.00;17.00;0.00;0.00;0.00;0.00;100.00;83.00;83.00;17.00;17.00;17.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053011";88.45;78.45;61.00;61.00;61.00;61.00;60.70;60.70;60.70;60.70;77.85;53.35;1.90;1.35;1.35;1.35;0.00;0.00;60.70;60.70;60.70;60.70;60.70;60.70;60.70;60.70;60.70;60.70;0.00;0.00;0.00;0.00
"01053012";99.99;99.99;97.50;95.15;90.57;85.47;8.75;8.75;0.00;0.00;99.99;99.99;97.50;95.15;90.57;85.47;8.75;8.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053013";100.00;100.00;100.00;100.00;99.08;75.00;27.83;27.83;0.00;0.00;100.00;100.00;100.00;100.00;99.08;75.00;27.83;27.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053014";97.26;95.90;95.32;94.28;93.24;88.26;71.06;71.06;71.06;0.00;97.25;95.27;94.06;93.02;91.98;87.00;0.00;0.00;71.06;71.06;71.06;71.06;71.06;71.06;71.06;71.06;71.06;0.00;0.00;0.00;0.00;0.00
"01053015";100.00;100.00;2.00;2.00;2.00;2.00;0.00;0.00;0.00;0.00;100.00;100.00;2.00;2.00;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053016";6.50;6.50;6.50;6.50;6.50;6.50;0.00;0.00;0.00;0.00;6.50;6.50;6.50;6.50;6.50;6.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053017";100.00;100.00;97.69;97.69;97.69;95.94;83.06;83.06;0.00;0.00;100.00;100.00;97.69;97.69;97.69;95.94;83.06;83.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053018";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053019";100.00;100.00;68.33;18.33;18.33;18.33;16.67;16.67;0.00;0.00;100.00;100.00;68.33;18.33;18.33;18.33;0.00;0.00;16.67;16.67;16.67;16.67;16.67;16.67;16.67;16.67;0.00;0.00;0.00;0.00;0.00;0.00
"01053020";99.90;99.52;97.73;92.83;92.42;92.33;90.70;90.70;0.00;0.00;99.89;99.51;90.44;70.31;64.24;54.58;24.73;24.73;90.50;90.50;90.50;90.50;90.50;90.50;90.50;90.50;0.00;0.00;0.00;0.00;0.00;0.00
"01053021";97.00;97.00;97.00;68.86;1.14;1.14;0.00;0.00;0.00;0.00;97.00;97.00;97.00;68.86;1.14;1.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053022";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053023";51.74;51.60;48.95;48.95;48.95;48.95;47.44;47.44;0.00;0.00;12.31;6.86;3.24;3.24;3.24;3.24;0.00;0.00;47.44;47.44;47.44;47.44;47.44;47.44;47.44;47.44;0.00;0.00;0.00;0.00;0.00;0.00
"01053024";98.00;98.00;73.25;50.25;50.25;50.25;44.50;44.50;44.50;44.50;98.00;98.00;73.25;5.75;5.75;5.75;0.00;0.00;44.50;44.50;44.50;44.50;44.50;44.50;44.50;44.50;44.50;44.50;0.00;0.00;0.00;0.00
"01053025";91.71;78.35;0.94;0.94;0.94;0.94;0.00;0.00;0.00;0.00;91.71;78.35;0.94;0.94;0.94;0.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053026";100.00;100.00;89.20;89.20;89.20;79.20;37.30;37.30;37.30;0.00;100.00;100.00;89.20;89.20;89.20;76.90;0.00;0.00;37.30;37.30;37.30;37.30;37.30;37.30;37.30;37.30;37.30;0.00;0.00;0.00;0.00;0.00
"01053027";53.15;45.12;45.12;45.12;43.94;39.35;28.47;28.47;0.00;0.00;53.15;45.12;45.12;45.12;43.94;39.35;28.47;28.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053028";98.36;96.29;79.84;79.84;79.76;79.14;75.62;75.62;74.57;0.00;96.46;94.39;77.95;77.95;77.70;76.41;39.91;39.91;74.57;74.57;74.57;74.57;74.57;74.57;74.57;74.57;74.57;0.00;0.00;0.00;0.00;0.00
"01053029";100.00;100.00;91.91;91.91;91.91;91.91;91.91;91.91;0.00;0.00;100.00;100.00;5.64;5.64;5.64;5.64;0.00;0.00;91.91;91.91;91.91;91.91;91.91;91.91;91.91;91.91;0.00;0.00;0.00;0.00;0.00;0.00
"01053030";100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053031";95.45;95.45;95.45;95.45;95.45;95.45;0.00;0.00;0.00;0.00;95.45;95.45;95.45;95.45;95.45;95.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053032";99.82;99.79;99.04;98.59;96.84;95.95;92.45;92.45;73.80;0.00;99.80;99.77;98.60;97.47;93.62;88.17;55.67;55.67;89.49;89.49;89.49;89.49;89.49;89.49;89.49;89.49;73.80;0.00;0.00;0.00;0.00;0.00
"01053033";100.00;100.00;100.00;33.33;5.83;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;33.33;5.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053034";98.25;98.25;98.25;57.50;50.75;28.58;10.83;10.83;10.83;10.83;98.25;98.25;98.25;57.50;50.75;28.58;0.00;0.00;10.83;10.83;10.83;10.83;10.83;10.83;10.83;10.83;10.83;10.83;0.00;0.00;0.00;0.00
"01053035";7.00;7.00;7.00;7.00;7.00;7.00;0.00;0.00;0.00;0.00;7.00;7.00;7.00;7.00;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053036";100.00;100.00;97.27;91.27;90.09;88.36;55.09;55.09;0.00;0.00;100.00;100.00;97.27;91.27;90.09;88.36;55.09;55.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053037";99.00;99.00;99.00;99.00;99.00;97.67;92.47;92.47;92.47;0.00;89.60;89.60;89.60;89.60;89.60;88.20;0.00;0.00;92.47;92.47;92.47;92.47;92.47;92.47;92.47;92.47;92.47;0.00;0.00;0.00;0.00;0.00
"01053038";8.00;8.00;8.00;8.00;8.00;8.00;0.00;0.00;0.00;0.00;8.00;8.00;8.00;8.00;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053039";86.33;32.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.33;32.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053040";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053041";99.96;99.77;99.33;91.49;91.37;89.55;80.53;80.53;78.55;78.55;99.96;99.77;99.03;90.01;88.79;82.02;20.40;20.40;78.55;78.55;78.55;78.55;78.55;78.55;78.55;78.55;78.55;78.55;0.00;0.00;0.00;0.00
"01053042";100.00;100.00;100.00;100.00;100.00;100.00;43.71;43.71;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;43.71;43.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053043";32.60;32.60;32.60;5.10;5.10;5.10;0.00;0.00;0.00;0.00;32.60;32.60;32.60;5.10;5.10;5.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053044";41.67;41.67;41.67;35.50;35.50;33.83;25.50;25.50;25.50;25.50;41.67;41.67;41.67;29.33;24.00;17.50;0.00;0.00;25.50;25.50;25.50;25.50;25.50;25.50;25.50;25.50;25.50;25.50;0.00;0.00;0.00;0.00
"01053045";100.00;100.00;96.25;96.25;96.25;96.25;62.50;62.50;0.00;0.00;100.00;100.00;96.25;96.25;96.25;96.25;62.50;62.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053046";99.94;98.31;83.71;64.18;64.18;61.35;0.00;0.00;0.00;0.00;99.94;98.31;83.71;64.18;64.18;61.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053047";98.14;98.14;98.14;98.14;98.14;97.90;73.03;73.03;65.90;0.00;97.28;97.28;97.28;97.28;97.28;96.62;59.55;59.55;65.90;65.90;65.90;65.90;65.90;65.90;65.90;65.90;65.90;0.00;0.00;0.00;0.00;0.00
"01053048";91.88;74.42;6.81;1.81;1.81;1.81;0.00;0.00;0.00;0.00;91.88;74.42;6.81;1.81;1.81;1.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053049";100.00;100.00;99.22;99.22;99.22;99.22;21.89;21.89;0.00;0.00;100.00;100.00;99.22;99.22;99.22;99.22;21.89;21.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053050";99.36;99.36;99.36;99.36;99.32;97.56;91.12;91.12;8.00;0.00;99.36;99.36;99.36;99.36;99.32;97.56;53.60;53.60;89.60;89.60;89.60;89.60;89.60;89.60;89.60;89.60;8.00;0.00;0.00;0.00;0.00;0.00
"01053051";100.00;100.00;100.00;100.00;100.00;100.00;95.46;95.46;95.46;0.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;95.46;95.46;95.46;95.46;95.46;95.46;95.46;95.46;95.46;0.00;0.00;0.00;0.00;0.00
"01053052";100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053053";99.60;99.60;99.60;99.60;96.27;91.67;37.53;37.53;0.00;0.00;99.60;99.60;99.60;99.60;96.27;91.67;37.53;37.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053054";92.33;64.42;3.67;3.67;3.67;3.67;0.00;0.00;0.00;0.00;92.33;64.42;3.67;3.67;3.67;3.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053057";10.00;10.00;10.00;10.00;10.00;10.00;0.00;0.00;0.00;0.00;10.00;10.00;10.00;10.00;10.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053058";100.00;100.00;100.00;100.00;97.20;92.40;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;97.20;92.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053059";100.00;72.00;8.00;8.00;8.00;6.00;0.00;0.00;0.00;0.00;100.00;72.00;8.00;8.00;8.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053060";71.08;71.08;71.08;71.08;71.08;71.08;71.08;71.08;71.08;0.00;1.15;1.15;1.15;0.54;0.54;0.54;0.00;0.00;71.08;71.08;71.08;71.08;71.08;71.08;71.08;71.08;71.08;0.00;0.00;0.00;0.00;0.00
"01053061";99.76;99.76;99.76;77.66;74.34;71.87;55.06;55.06;55.06;55.06;99.76;99.76;99.76;73.81;69.82;64.58;0.00;0.00;55.06;55.06;55.06;55.06;55.06;55.06;55.06;55.06;55.06;55.06;0.00;0.00;0.00;0.00
"01053062";100.00;100.00;10.00;1.13;1.13;1.13;0.00;0.00;0.00;0.00;100.00;100.00;10.00;1.13;1.13;1.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053064";85.47;85.47;85.47;85.47;75.82;67.00;10.47;10.47;0.00;0.00;85.47;85.47;85.47;85.47;75.82;67.00;10.47;10.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053066";69.00;69.00;13.33;13.33;13.33;13.33;0.00;0.00;0.00;0.00;69.00;69.00;13.33;13.33;13.33;13.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053067";100.00;100.00;97.04;75.88;75.88;74.85;45.12;45.12;45.12;45.12;100.00;100.00;97.04;75.88;75.88;74.85;0.00;0.00;45.12;45.12;45.12;45.12;45.12;45.12;45.12;45.12;45.12;45.12;0.00;0.00;0.00;0.00
"01053068";6.08;6.08;6.08;6.08;6.08;6.08;0.00;0.00;0.00;0.00;6.08;6.08;6.08;6.08;6.08;6.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053069";99.89;99.74;94.21;94.21;89.05;86.37;55.05;55.05;0.00;0.00;99.89;99.74;94.21;94.21;89.05;86.37;55.05;55.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053070";100.00;100.00;100.00;100.00;97.13;96.88;73.63;73.63;0.00;0.00;100.00;100.00;100.00;100.00;97.13;96.88;73.63;73.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053071";100.00;100.00;98.90;91.70;91.70;91.70;82.70;82.70;71.40;0.00;100.00;98.00;96.90;89.80;89.80;89.80;44.50;44.50;71.40;71.40;71.40;71.40;71.40;71.40;71.40;71.40;71.40;0.00;0.00;0.00;0.00;0.00
"01053072";87.82;64.87;6.39;6.39;6.39;6.39;0.00;0.00;0.00;0.00;87.82;64.87;6.39;6.39;6.39;6.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053073";100.00;100.00;99.67;99.67;99.67;99.67;0.00;0.00;0.00;0.00;100.00;100.00;99.67;99.67;99.67;99.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053074";100.00;100.00;100.00;60.33;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;60.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053075";100.00;100.00;100.00;98.58;97.98;95.66;92.42;92.42;92.42;92.42;100.00;100.00;100.00;97.94;87.80;66.76;5.98;5.98;92.42;92.42;92.42;92.42;92.42;92.42;92.42;92.42;92.42;92.42;0.00;0.00;0.00;0.00
"01053076";98.56;98.56;97.49;97.49;97.49;97.49;83.10;83.10;69.92;0.00;98.56;98.38;97.03;97.03;97.03;97.03;68.00;68.00;69.92;69.92;69.92;69.92;69.92;69.92;69.92;69.92;69.92;0.00;0.00;0.00;0.00;0.00
"01053077";100.00;100.00;98.00;98.00;73.00;73.00;45.75;45.75;0.00;0.00;100.00;100.00;98.00;98.00;73.00;73.00;45.75;45.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053078";93.80;93.80;93.80;93.80;93.80;93.80;0.00;0.00;0.00;0.00;93.80;93.80;93.80;93.80;93.80;93.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053079";100.00;99.31;33.58;2.27;2.27;2.27;0.00;0.00;0.00;0.00;100.00;99.31;33.58;2.27;2.27;2.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053080";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053081";31.00;31.00;31.00;10.46;7.92;7.92;0.00;0.00;0.00;0.00;31.00;31.00;31.00;10.46;7.92;7.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053082";100.00;80.50;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;80.50;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053083";100.00;100.00;99.93;99.64;98.74;98.74;92.37;92.37;0.00;0.00;99.99;99.99;99.71;98.44;81.65;59.30;18.99;18.99;90.68;90.68;90.68;90.68;90.68;90.68;90.68;90.68;0.00;0.00;0.00;0.00;0.00;0.00
"01053084";98.27;98.27;98.27;98.27;98.27;83.80;0.00;0.00;0.00;0.00;98.27;98.27;98.27;98.27;98.27;83.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053085";99.81;97.95;62.17;62.17;61.67;46.62;0.00;0.00;0.00;0.00;99.81;97.95;62.17;62.17;61.67;46.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053086";98.00;97.50;2.00;2.00;2.00;2.00;0.00;0.00;0.00;0.00;98.00;97.50;2.00;2.00;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"01053087";100.00;100.00;91.45;0.86;0.86;0.86;0.00;0.00;0.00;0.00;100.00;100.00;91.45;0.86;0.86;0.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
