"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_200_16";"verf_200_30";"verf_200_50";"verf_200_100";"verf_200_200";"verf_200_400";"verf_200_1000";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_plc_1";"verf_plc_2";"verf_plc_6";"verf_plc_16";"verf_plc_30";"verf_plc_50";"verf_plc_100";"verf_plc_200";"verf_plc_400";"verf_plc_1000";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6";"verf_wlan_1";"verf_wlan_2";"verf_wlan_6";"verf_wlan_16";"verf_wlan_30";"verf_wlan_50";"verf_wlan_100";"verf_wlan_200";"verf_wlan_400";"verf_wlan_1000";"verf_wimax_1";"verf_wimax_2";"verf_wimax_6";"verf_wimax_16";"verf_wimax_30";"verf_wimax_50";"verf_wimax_100";"verf_wimax_200";"verf_wimax_400";"verf_wimax_1000"
"03405";100.00;100.00;100.00;99.00;99.00;98.00;94.00;94.00;94.00;2.00;100.00;99.00;98.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;99.00;98.00;94.00;94.00;94.00;2.00;100.00;100.00;99.00;98.00;94.00;86.00;38.00;37.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;95.00;95.00;95.00;95.00;95.00;95.00;94.00;94.00;94.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;51.00;99.00;99.00;99.00;93.00;93.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.00;93.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03451";99.00;98.81;97.68;95.14;92.52;85.42;67.61;40.54;38.36;38.36;98.82;98.82;96.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;95.14;92.52;85.42;67.61;40.54;38.36;38.36;97.35;97.10;94.29;88.00;84.57;75.17;28.32;3.80;18.08;18.08;18.08;18.08;18.08;18.08;18.08;18.08;18.08;18.08;55.93;55.93;55.93;55.93;55.93;55.93;55.11;24.01;24.01;24.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.94;49.37;98.82;98.82;98.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.99;15.99;15.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03452";95.33;94.43;91.01;87.29;84.08;78.73;60.52;54.75;46.12;1.00;100.00;99.95;99.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;87.29;84.08;78.73;60.52;54.75;46.12;1.00;93.72;92.99;88.06;81.20;77.18;67.66;30.80;1.12;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;55.93;55.93;55.93;55.93;55.93;55.93;53.37;53.37;45.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;85.40;45.89;97.55;97.55;96.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;83.15;83.15;80.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03453";98.25;98.04;95.93;92.01;88.21;81.26;58.64;41.72;40.35;39.29;98.09;98.09;95.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;99.67;92.01;88.21;81.26;58.64;41.72;40.35;39.29;95.16;94.89;91.18;83.11;79.64;72.41;37.37;3.19;11.08;11.08;11.08;11.08;11.08;11.08;11.08;11.08;11.08;11.08;41.40;41.40;41.40;41.40;41.40;41.40;38.56;32.99;32.99;32.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.87;45.42;97.82;97.82;97.03;0.08;0.08;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.90;2.90;2.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03454";97.86;97.26;94.18;90.36;88.06;83.28;66.84;57.94;48.25;22.07;97.40;96.45;93.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.97;99.80;99.36;90.36;88.06;83.28;66.84;57.94;48.25;22.07;95.88;95.09;90.49;83.13;80.10;72.61;35.14;12.37;22.07;22.07;22.07;22.07;22.07;22.07;22.07;22.07;22.07;22.07;50.52;50.52;50.52;50.52;50.52;50.52;48.95;44.77;35.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.90;48.84;95.94;95.94;95.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.01;2.01;2.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03455";98.60;98.24;96.27;93.52;91.78;88.54;72.79;63.31;62.38;0.86;100.00;100.00;98.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;93.52;91.78;88.54;72.79;63.31;62.38;0.86;97.28;96.91;93.86;86.97;83.73;78.76;30.37;5.58;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86;63.04;63.04;63.04;63.04;63.04;63.04;62.27;62.27;62.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;95.69;54.63;99.14;99.14;98.37;9.76;9.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74.28;74.28;60.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03456";97.27;96.67;93.50;89.07;87.09;84.87;69.40;64.49;60.57;1.81;97.42;94.18;90.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.48;99.27;98.48;89.07;87.09;84.87;69.40;64.49;60.57;1.81;96.47;95.99;92.08;86.58;83.62;80.16;36.80;24.50;1.81;1.81;1.81;1.81;1.81;1.81;1.81;1.81;1.81;1.81;65.71;65.71;65.71;65.71;65.71;65.71;60.65;60.65;59.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92.22;45.64;93.41;93.41;92.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03457";98.50;98.27;96.77;94.83;93.31;89.04;71.59;64.30;58.41;15.85;99.35;99.25;97.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.95;99.95;99.77;94.83;93.31;89.04;71.59;64.30;58.41;15.85;94.88;94.08;89.43;82.66;78.68;69.99;29.66;4.95;15.85;15.85;15.85;15.85;15.85;15.85;15.85;15.85;15.85;15.85;53.89;53.89;53.89;53.89;53.89;53.89;52.08;50.76;44.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.94;40.78;96.10;96.10;94.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;53.68;53.68;52.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03458";98.22;97.73;96.39;93.12;90.68;84.17;66.51;50.62;46.63;38.14;99.32;99.32;95.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.95;99.95;99.79;93.12;90.68;84.17;66.51;50.62;46.63;38.14;96.00;95.46;92.59;87.55;85.69;78.17;41.45;5.67;5.63;5.63;5.63;5.63;5.63;5.63;5.63;5.63;5.63;5.63;53.87;53.87;53.87;53.87;53.87;53.87;52.26;48.16;45.07;33.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;85.81;47.31;99.32;99.32;98.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03459";97.10;96.22;92.15;86.04;82.70;78.95;60.06;51.66;40.77;10.42;99.56;99.56;97.86;1.02;0.10;0.00;0.00;0.00;0.00;0.00;99.95;99.95;99.61;86.36;82.70;78.95;60.06;51.66;40.77;10.42;95.66;94.74;89.72;81.03;77.14;70.32;30.48;10.72;0.54;0.54;0.54;0.54;0.54;0.54;0.54;0.54;0.54;0.54;50.99;50.99;50.99;50.99;50.99;50.99;50.32;50.32;40.73;9.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.24;51.67;99.38;99.38;98.45;0.43;0.43;0.43;0.10;0.10;0.00;0.00;0.00;0.00;0.00;1.06;1.06;1.06;0.92;0.00;0.00;0.00;0.00;0.00;0.00
"03460";97.97;97.32;95.09;91.37;88.36;83.58;66.21;56.42;56.12;43.36;98.77;98.49;96.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.93;99.93;99.52;91.37;88.36;83.58;66.21;56.42;56.12;43.36;95.83;95.26;91.78;85.29;82.89;76.97;36.31;3.00;17.19;17.19;17.19;17.19;17.19;17.19;17.19;17.19;17.19;17.19;53.05;53.05;53.05;53.05;53.05;53.05;52.44;50.63;50.63;37.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.39;48.06;98.49;98.49;97.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03461";98.46;98.16;96.48;93.05;91.10;87.48;74.55;67.24;57.16;35.63;98.09;98.09;93.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;99.60;93.05;91.10;87.48;74.55;67.24;57.16;35.63;96.21;95.64;91.49;86.69;83.58;78.15;46.62;4.25;0.60;0.60;0.60;0.60;0.60;0.60;0.60;0.60;0.60;0.60;64.86;64.86;64.86;64.86;64.86;64.86;64.86;64.86;56.56;34.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;85.80;43.80;98.09;98.09;96.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"03462";97.72;97.00;94.56;89.88;86.99;81.67;52.24;42.59;25.40;12.07;100.00;100.00;99.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;99.98;89.88;86.99;81.67;52.24;42.59;25.40;12.07;94.06;93.20;88.05;78.50;71.03;64.37;27.95;1.34;12.07;12.07;12.07;12.07;12.07;12.07;12.07;12.07;12.07;12.07;36.11;36.11;36.11;36.11;36.11;36.11;35.21;35.21;18.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;85.42;45.25;96.98;96.98;94.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.74;93.74;93.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"04011";100.00;100.00;100.00;99.00;98.00;97.00;93.00;93.00;92.00;92.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;98.00;97.00;93.00;93.00;92.00;92.00;100.00;100.00;99.00;98.00;92.00;85.00;41.00;41.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;44.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"04012";100.00;100.00;100.00;99.00;99.00;98.00;96.00;95.00;95.00;95.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;99.00;98.00;96.00;95.00;95.00;95.00;100.00;100.00;99.00;94.00;89.00;87.00;69.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;96.00;96.00;96.00;96.00;96.00;96.00;95.00;95.00;95.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;47.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05111";100.00;100.00;100.00;99.00;98.00;98.00;94.00;94.00;93.00;85.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;98.00;98.00;94.00;94.00;93.00;85.00;100.00;100.00;100.00;98.00;85.00;68.00;45.00;45.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;94.00;94.00;94.00;94.00;94.00;94.00;93.00;93.00;93.00;85.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;43.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05112";100.00;100.00;100.00;98.00;95.00;92.00;75.00;75.00;72.00;0.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.00;95.00;92.00;75.00;75.00;72.00;0.00;100.00;100.00;99.00;97.00;86.00;71.00;16.00;16.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72.00;72.00;72.00;72.00;72.00;72.00;72.00;72.00;72.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;47.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05113";100.00;100.00;99.00;98.00;95.00;93.00;80.00;80.00;79.00;1.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.00;95.00;93.00;80.00;80.00;79.00;1.00;100.00;100.00;99.00;96.00;87.00;78.00;16.00;16.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;81.00;81.00;81.00;81.00;81.00;81.00;79.00;79.00;79.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;41.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05114";100.00;100.00;100.00;99.00;97.00;95.00;85.00;85.00;83.00;0.00;100.00;100.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;97.00;95.00;85.00;85.00;83.00;0.00;100.00;100.00;100.00;97.00;90.00;81.00;24.00;24.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.00;86.00;86.00;86.00;86.00;86.00;83.00;83.00;83.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;43.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05116";100.00;100.00;100.00;99.00;98.00;97.00;83.00;83.00;82.00;4.00;100.00;100.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;98.00;97.00;83.00;83.00;82.00;4.00;100.00;100.00;99.00;97.00;89.00;82.00;12.00;12.00;4.00;4.00;4.00;4.00;4.00;4.00;4.00;4.00;4.00;4.00;79.00;79.00;79.00;79.00;79.00;79.00;79.00;79.00;79.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;48.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05117";100.00;100.00;100.00;99.00;97.00;96.00;87.00;87.00;87.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;97.00;96.00;87.00;87.00;87.00;0.00;100.00;100.00;99.00;98.00;89.00;82.00;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.00;88.00;88.00;88.00;88.00;88.00;87.00;87.00;87.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;43.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05119";100.00;100.00;100.00;99.00;97.00;96.00;76.00;76.00;75.00;0.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;97.00;96.00;76.00;76.00;75.00;0.00;100.00;100.00;100.00;99.00;93.00;87.00;9.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.00;75.00;75.00;75.00;75.00;75.00;75.00;75.00;75.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;41.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05120";100.00;100.00;99.00;99.00;97.00;97.00;85.00;85.00;69.00;0.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;97.00;97.00;85.00;85.00;69.00;0.00;100.00;100.00;99.00;98.00;94.00;91.00;65.00;65.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;73.00;73.00;73.00;73.00;73.00;73.00;69.00;69.00;69.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;40.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05122";100.00;100.00;100.00;99.00;96.00;93.00;72.00;72.00;59.00;0.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;96.00;93.00;72.00;72.00;59.00;0.00;100.00;100.00;99.00;99.00;91.00;82.00;42.00;42.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;60.00;60.00;60.00;60.00;60.00;60.00;59.00;59.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;42.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05124";100.00;100.00;99.00;98.00;97.00;95.00;84.00;84.00;83.00;0.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.00;97.00;95.00;84.00;84.00;83.00;0.00;100.00;100.00;99.00;97.00;90.00;81.00;21.00;21.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;83.00;83.00;83.00;83.00;83.00;83.00;83.00;83.00;83.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;41.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05154";99.44;99.28;98.21;94.70;91.08;86.88;59.63;59.63;45.09;4.05;99.29;97.88;94.90;5.34;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;99.79;94.81;91.08;86.88;59.63;59.63;45.09;4.05;99.02;98.87;97.58;93.05;87.88;80.66;37.75;37.75;4.05;4.05;4.05;4.05;4.05;4.05;4.05;4.05;4.05;4.05;43.05;43.05;43.05;43.05;43.05;43.05;42.04;42.04;42.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;96.63;49.40;97.78;97.78;96.85;0.04;0.04;0.04;0.04;0.00;0.00;0.00;0.00;0.00;0.00;5.30;5.30;5.30;5.30;0.00;0.00;0.00;0.00;0.00;0.00
"05158";100.00;99.33;98.56;96.64;94.49;93.40;82.57;82.04;77.24;11.46;100.00;99.75;97.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;96.64;94.49;93.40;82.57;82.04;77.24;11.46;99.91;99.09;98.32;94.18;83.26;78.92;26.63;26.63;10.69;10.69;10.69;10.69;10.69;10.69;10.69;10.69;10.69;10.69;78.28;78.28;78.28;78.28;78.28;78.28;77.98;77.98;77.24;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.74;46.26;99.75;99.75;99.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05162";99.95;99.93;99.86;98.88;96.70;95.05;76.58;76.58;74.13;8.91;100.00;100.00;97.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.88;96.70;95.05;76.58;76.58;74.13;8.91;99.83;99.78;98.83;97.04;90.10;81.58;14.89;14.89;6.07;6.07;6.07;6.07;6.07;6.07;6.07;6.07;6.07;6.07;70.36;70.36;70.36;70.36;70.36;70.36;70.13;70.13;70.13;2.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.46;52.05;99.97;99.97;99.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.59;0.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05166";100.00;99.90;99.14;96.73;93.56;90.99;76.56;76.32;66.60;2.79;100.00;99.73;97.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;96.73;93.56;90.99;76.56;76.32;66.60;2.79;99.85;99.85;98.34;95.27;87.79;80.89;41.44;41.44;2.79;2.79;2.79;2.79;2.79;2.79;2.79;2.79;2.79;2.79;65.08;65.08;65.08;65.08;65.08;65.08;65.08;65.08;65.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.14;47.35;99.46;99.46;98.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05170";99.25;99.04;98.07;95.90;93.05;91.09;76.03;75.67;68.86;2.36;100.00;100.00;97.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;95.90;93.05;91.09;76.03;75.67;68.86;2.36;98.88;98.61;96.02;92.69;85.58;79.73;30.67;30.67;2.36;2.36;2.36;2.36;2.36;2.36;2.36;2.36;2.36;2.36;67.57;67.57;67.57;67.57;67.57;67.57;67.42;67.42;67.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;47.89;100.00;100.00;99.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05314";100.00;100.00;100.00;100.00;99.00;99.00;96.00;95.00;95.00;6.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;99.00;99.00;96.00;95.00;95.00;6.00;100.00;100.00;100.00;100.00;97.00;87.00;51.00;51.00;6.00;6.00;6.00;6.00;6.00;6.00;6.00;6.00;6.00;6.00;96.00;96.00;96.00;96.00;96.00;96.00;95.00;95.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;43.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05315";100.00;100.00;100.00;100.00;100.00;99.00;91.00;86.00;83.00;72.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;99.00;91.00;86.00;83.00;72.00;100.00;100.00;100.00;99.00;97.00;96.00;42.00;42.00;72.00;72.00;72.00;72.00;72.00;72.00;72.00;72.00;72.00;72.00;93.00;93.00;93.00;93.00;93.00;93.00;83.00;83.00;83.00;70.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;48.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05316";100.00;100.00;100.00;100.00;99.00;98.00;86.00;86.00;85.00;2.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;99.00;98.00;86.00;86.00;85.00;2.00;100.00;100.00;100.00;99.00;98.00;97.00;24.00;24.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;2.00;87.00;87.00;87.00;87.00;87.00;87.00;85.00;85.00;85.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;46.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05334";99.98;99.98;99.83;98.93;97.94;97.22;82.70;81.67;79.17;23.97;99.18;97.60;90.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;99.85;98.93;97.94;97.22;82.70;81.67;79.17;23.97;99.98;99.98;99.66;98.79;95.51;93.35;27.21;27.21;23.97;23.97;23.97;23.97;23.97;23.97;23.97;23.97;23.97;23.97;80.69;80.69;80.69;80.69;80.69;80.69;78.64;78.64;78.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.07;42.04;95.99;95.99;93.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
