"AGS","leitungsg. Technologien ≥ 1 Mbit/s","leitungsg. Technologien ≥ 2 Mbit/s","leitungsg. Technologien ≥ 6 Mbit/s","leitungsg. Technologien ≥ 16 Mbit/s","leitungsg. Technologien ≥ 30 Mbit/s","leitungsg. Technologien ≥ 50 Mbit/s","leitungsg. Technologien ≥ 100 Mbit/s","leitungsg. Technologien ≥ 200 Mbit/s","leitungsg. Technologien ≥ 400 Mbit/s","leitungsg. Technologien ≥ 1000 Mbit/s","DSL ≥ 1 Mbit/s","DSL ≥ 2 Mbit/s","DSL ≥ 6 Mbit/s","DSL ≥ 16 Mbit/s","DSL ≥ 30 Mbit/s","DSL ≥ 50 Mbit/s","DSL ≥ 100 Mbit/s","DSL ≥ 200 Mbit/s","CATV ≥ 1 Mbit/s","CATV ≥ 2 Mbit/s","CATV ≥ 6 Mbit/s","CATV ≥ 16 Mbit/s","CATV ≥ 30 Mbit/s","CATV ≥ 50 Mbit/s","CATV ≥ 100 Mbit/s","CATV ≥ 200 Mbit/s","CATV ≥ 400 Mbit/s","CATV ≥ 1000 Mbit/s","FTTH/B ≥ 1000 Mbit/s"
"09774143",100.00,100.00,100.00,100.00,100.00,99.91,66.41,13.86,3.33,0.00,100.00,100.00,100.00,100.00,100.00,99.42,65.58,12.28,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33,0.00,0.00
"09774150",100.00,100.00,97.11,96.98,96.38,96.38,88.71,80.07,49.39,0.42,100.00,100.00,95.03,89.11,89.11,89.11,81.36,66.88,70.49,70.49,70.49,70.49,70.49,70.49,70.49,70.49,49.39,0.00,0.42
"09774151",100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09774160",100.00,100.00,100.00,100.00,100.00,100.00,5.26,5.26,5.26,5.26,100.00,100.00,94.74,94.74,94.74,94.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26
"09774162",100.00,100.00,100.00,100.00,100.00,100.00,25.23,3.70,3.70,3.70,100.00,100.00,96.30,96.30,96.30,96.30,21.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70
"09774166",100.00,100.00,100.00,100.00,100.00,100.00,100.00,66.67,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09774174",100.00,100.00,98.34,87.22,87.22,87.22,5.55,5.55,2.78,2.78,100.00,100.00,83.33,72.22,72.22,72.22,5.55,5.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78
"09774178",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,0.00,0.00
"09774185",100.00,100.00,99.95,95.73,94.53,88.50,25.13,22.79,10.87,10.87,100.00,100.00,98.64,74.67,71.74,71.05,14.26,11.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.87
"09774191",100.00,100.00,100.00,100.00,100.00,100.00,67.22,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,67.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09774198",100.00,100.00,100.00,100.00,100.00,100.00,91.34,26.13,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,91.34,26.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09775111",100.00,100.00,100.00,100.00,100.00,100.00,99.24,96.43,89.83,89.83,100.00,100.00,100.00,99.70,97.74,97.74,92.09,57.14,81.91,81.91,81.91,81.91,81.91,81.91,81.91,81.91,81.91,81.91,26.91
"09775126",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00
"09775132",100.00,100.00,100.00,100.00,87.50,87.50,87.50,87.50,87.50,87.50,100.00,100.00,100.00,100.00,87.50,87.50,25.00,15.93,87.50,87.50,87.50,87.50,87.50,87.50,87.50,87.50,87.50,87.50,0.00
"09775134",100.00,100.00,100.00,98.33,98.00,91.98,86.80,17.13,17.13,17.13,100.00,100.00,100.00,98.33,94.80,89.44,77.28,0.00,17.13,17.13,17.13,17.13,17.13,17.13,17.13,17.13,17.13,17.13,0.00
"09775139",100.00,100.00,100.00,98.67,98.67,98.67,98.67,98.67,90.30,90.30,100.00,100.00,96.57,95.24,95.24,95.24,91.02,80.44,34.71,34.71,34.71,34.71,34.71,34.71,34.71,34.71,34.71,34.71,71.36
"09775141",100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09775143",100.00,100.00,100.00,72.17,72.17,72.17,51.27,40.44,40.44,40.44,100.00,100.00,100.00,53.58,53.58,53.58,27.46,0.00,40.44,40.44,40.44,40.44,40.44,40.44,40.44,40.44,40.44,40.44,0.00
"09775149",100.00,100.00,95.63,95.01,95.01,95.01,0.00,0.00,0.00,0.00,100.00,100.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09775164",100.00,99.94,98.97,98.54,98.54,92.05,36.96,36.96,34.52,34.52,100.00,99.39,92.15,87.45,87.45,85.44,27.54,22.55,28.05,28.05,28.05,28.05,28.05,28.05,28.05,28.05,28.05,28.05,6.67
"09775451",100.00,100.00,100.00,100.00,100.00,100.00,33.33,33.33,33.33,0.00,100.00,100.00,100.00,71.20,71.20,71.20,4.23,0.00,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,0.00,0.00
"09776111",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,87.57,87.57,87.57,86.56,86.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00
"09776112",100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09776113",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
"09776114",100.00,100.00,100.00,100.00,99.38,94.38,94.38,94.38,94.38,94.38,100.00,100.00,100.00,100.00,99.38,94.18,73.46,39.94,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,4.38
"09776115",100.00,100.00,100.00,100.00,100.00,100.00,96.15,88.46,88.46,88.46,100.00,100.00,100.00,100.00,100.00,100.00,96.15,88.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.46
"09776116",100.00,99.97,99.50,97.35,93.27,92.16,76.27,45.54,44.44,44.44,100.00,99.45,99.45,84.82,83.28,79.96,55.66,14.41,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,0.00
"09776117",100.00,100.00,100.00,99.93,98.00,98.00,97.73,97.73,96.49,96.49,100.00,100.00,100.00,98.67,97.81,87.95,86.04,26.53,95.42,95.42,95.42,95.42,95.42,95.42,95.42,95.42,95.42,95.42,2.49
"09776118",100.00,100.00,100.00,100.00,100.00,85.71,85.71,71.43,71.43,71.43,100.00,100.00,100.00,100.00,100.00,85.71,85.71,71.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.43
"09776120",100.00,100.00,76.80,76.80,76.80,76.80,71.59,71.59,71.59,71.59,100.00,100.00,10.04,10.04,10.04,10.04,0.00,0.00,71.59,71.59,71.59,71.59,71.59,71.59,71.59,71.59,71.59,71.59,0.00
"09776121",100.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00,60.00,60.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
"09776122",100.00,100.00,100.00,100.00,100.00,100.00,72.73,18.18,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,72.73,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09776124",100.00,100.00,100.00,100.00,99.31,99.31,97.24,93.75,86.53,86.53,100.00,100.00,100.00,100.00,99.31,99.31,97.24,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.53
"09776125",100.00,100.00,98.30,95.69,95.69,95.69,77.70,69.00,64.94,64.94,100.00,100.00,59.85,21.74,21.74,21.74,20.87,12.17,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,8.11
"09776126",100.00,94.45,92.86,85.66,85.66,85.66,80.11,80.11,80.11,80.11,100.00,88.89,87.30,4.97,4.97,4.97,3.97,3.97,76.14,76.14,76.14,76.14,76.14,76.14,76.14,76.14,76.14,76.14,3.97
"09776127",100.00,100.00,100.00,100.00,100.00,75.00,68.75,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,75.00,68.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09776128",100.00,100.00,100.00,100.00,100.00,97.34,97.06,64.33,19.98,19.98,100.00,100.00,100.00,100.00,100.00,97.34,97.06,63.78,19.98,19.98,19.98,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.00
"09776130",100.00,100.00,100.00,82.91,82.91,82.91,40.61,33.48,33.48,33.48,100.00,100.00,100.00,46.15,46.15,46.15,26.36,19.23,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,19.23
"09776131",100.00,100.00,91.67,85.87,79.05,79.05,46.47,32.30,12.12,12.12,100.00,100.00,73.60,46.47,46.47,46.47,46.47,32.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.12
"09777111",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,84.49,84.49,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,26.03,26.03,26.03,26.03,26.03,26.03,26.03,26.03,26.03,26.03,84.49
"09777112",100.00,100.00,100.00,99.80,96.33,86.02,57.55,57.55,57.55,57.55,98.98,98.30,97.28,95.24,81.46,77.04,3.11,0.00,57.55,57.55,57.55,57.55,57.55,57.55,57.55,57.55,57.55,57.55,0.00
"09777114",100.00,100.00,75.00,75.00,75.00,75.00,42.45,25.00,25.00,25.00,100.00,100.00,75.00,75.00,75.00,75.00,42.45,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
"09777121",100.00,100.00,98.80,96.18,94.09,94.09,80.74,78.07,72.08,72.08,100.00,100.00,97.35,95.82,93.32,93.32,78.58,65.54,41.48,41.48,41.48,41.48,41.48,41.48,41.48,41.48,41.48,41.48,32.17
"09777124",100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777125",100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777128",100.00,100.00,100.00,100.00,100.00,100.00,100.00,25.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777129",100.00,100.00,97.92,97.92,97.92,97.92,93.20,86.23,76.51,57.18,100.00,100.00,97.92,97.92,90.94,90.94,78.59,68.71,55.42,55.42,55.42,55.42,55.42,55.42,55.42,55.42,55.42,36.10,22.88
"09777130",100.00,100.00,100.00,100.00,100.00,100.00,83.27,82.58,82.58,82.58,100.00,100.00,100.00,94.55,80.52,71.72,49.18,36.89,82.58,82.58,82.58,82.58,82.58,82.58,82.58,82.58,82.58,82.58,0.00
"09777131",100.00,100.00,100.00,84.06,84.06,84.06,64.52,58.32,0.00,0.00,100.00,100.00,100.00,84.06,84.06,84.06,64.52,58.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777135",100.00,100.00,100.00,100.00,100.00,100.00,81.08,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,81.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777139",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,70.80,50.05,46.15,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00
"09777140",100.00,100.00,100.00,100.00,100.00,100.00,74.99,39.49,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,74.99,39.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777144",100.00,100.00,100.00,63.62,62.79,62.79,6.67,0.00,0.00,0.00,100.00,100.00,100.00,63.62,46.95,46.95,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777145",100.00,100.00,99.50,99.50,99.50,90.00,70.00,40.00,18.69,18.69,100.00,100.00,90.00,90.00,90.00,90.00,70.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.69
"09777147",100.00,100.00,100.00,88.46,88.46,88.46,83.45,40.65,0.00,0.00,100.00,100.00,100.00,88.46,88.46,88.46,83.45,40.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777149",100.00,100.00,100.00,100.00,100.00,100.00,76.00,64.84,20.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,76.00,64.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00
"09777151",100.00,100.00,100.00,98.51,96.62,96.14,90.38,83.52,82.48,82.48,100.00,100.00,100.00,98.45,93.20,86.36,71.18,48.39,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,5.68
"09777154",100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.67,95.28,95.28,100.00,100.00,100.00,85.24,85.24,74.15,67.78,49.75,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,0.00
"09777155",100.00,100.00,89.01,89.01,89.01,63.33,10.00,10.00,10.00,10.00,100.00,100.00,63.33,63.33,63.33,63.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
"09777157",100.00,100.00,100.00,100.00,100.00,100.00,94.53,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,94.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777158",100.00,100.00,100.00,100.00,100.00,100.00,96.21,92.42,83.93,83.93,100.00,100.00,100.00,100.00,100.00,87.88,77.27,73.48,23.48,23.48,23.48,23.48,23.48,23.48,23.48,23.48,23.48,23.48,60.45
"09777159",100.00,100.00,100.00,100.00,84.55,84.55,48.84,43.02,43.02,27.91,100.00,100.00,100.00,100.00,84.55,84.55,42.76,10.36,43.02,43.02,43.02,43.02,43.02,43.02,43.02,43.02,43.02,27.91,0.00
"09777163",100.00,100.00,100.00,100.00,98.68,94.74,75.78,5.26,0.00,0.00,100.00,100.00,100.00,100.00,98.68,94.74,75.78,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777164",100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777165",100.00,100.00,100.00,100.00,100.00,100.00,66.67,66.67,66.67,66.67,100.00,100.00,100.00,100.00,100.00,100.00,66.67,33.33,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,66.67,0.00
"09777166",100.00,100.00,100.00,100.00,100.00,99.03,98.19,86.77,65.83,65.83,100.00,100.00,100.00,100.00,100.00,99.03,98.19,86.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.83
"09777167",100.00,100.00,100.00,100.00,100.00,100.00,95.90,42.86,42.86,42.86,100.00,100.00,100.00,100.00,100.00,100.00,95.90,41.30,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,28.57
"09777168",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00,80.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00
"09777169",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,70.59,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,70.59,0.00
"09777170",100.00,100.00,95.65,74.94,74.56,20.60,13.04,9.63,0.00,0.00,100.00,100.00,95.65,74.94,74.56,20.60,13.04,9.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777171",100.00,100.00,100.00,100.00,100.00,100.00,100.00,81.21,71.21,71.21,100.00,100.00,100.00,100.00,100.00,100.00,100.00,81.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.21
"09777172",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,69.20,46.20,46.20,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,46.20
"09777173",100.00,100.00,100.00,100.00,100.00,100.00,88.51,69.27,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,88.51,69.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777176",100.00,100.00,100.00,100.00,100.00,75.01,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09777177",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
"09777179",100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.52,95.18,95.18,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.18
"09777182",100.00,100.00,100.00,100.00,100.00,100.00,91.23,84.21,44.21,44.21,100.00,100.00,100.00,100.00,100.00,100.00,91.23,84.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.21
"09777183",100.00,100.00,100.00,100.00,100.00,96.66,66.82,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,96.66,66.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778111",100.00,100.00,100.00,100.00,95.23,71.43,31.11,0.00,0.00,0.00,100.00,100.00,100.00,100.00,95.23,71.43,31.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778113",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
"09778115",100.00,100.00,100.00,100.00,100.00,100.00,95.31,83.19,83.19,83.19,100.00,100.00,100.00,92.65,92.65,92.65,85.66,26.21,83.19,83.19,83.19,83.19,83.19,83.19,83.19,83.19,83.19,83.19,11.99
"09778118",100.00,100.00,100.00,100.00,99.78,95.65,93.47,93.47,93.47,93.47,100.00,100.00,100.00,100.00,95.65,95.65,36.10,16.74,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,0.00
"09778119",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
"09778120",100.00,100.00,100.00,100.00,83.30,83.30,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,83.30,83.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778123",100.00,100.00,100.00,100.00,100.00,100.00,95.82,83.08,42.17,42.17,100.00,100.00,100.00,100.00,100.00,100.00,85.33,57.29,30.35,30.35,30.35,30.35,30.35,30.35,30.35,30.35,30.35,30.35,14.08
"09778127",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.00,96.00,96.00,96.00,96.00,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,81.71
"09778130",100.00,100.00,100.00,100.00,100.00,100.00,97.88,19.20,16.52,16.52,100.00,100.00,100.00,100.00,100.00,100.00,97.88,19.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.52
"09778137",100.00,100.00,96.00,52.00,44.00,44.00,44.00,44.00,44.00,44.00,100.00,100.00,96.00,38.46,30.40,26.70,26.46,22.46,44.00,44.00,44.00,44.00,44.00,44.00,44.00,44.00,44.00,44.00,0.00
"09778139",100.00,100.00,100.00,100.00,92.31,92.11,84.62,76.25,0.00,0.00,100.00,100.00,100.00,100.00,92.31,92.11,84.62,76.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778149",100.00,100.00,100.00,100.00,86.26,86.26,12.50,12.50,12.50,12.50,100.00,100.00,100.00,100.00,60.05,25.00,12.50,0.00,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,0.00
"09778151",100.00,100.00,100.00,98.33,98.08,93.75,39.75,39.75,39.49,39.49,100.00,100.00,66.67,60.00,59.75,59.75,6.41,6.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.49
"09778161",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
"09778164",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
"09778168",100.00,100.00,100.00,95.45,95.45,95.45,86.36,77.27,77.27,77.27,100.00,100.00,100.00,77.27,77.27,77.27,68.18,24.00,77.27,77.27,77.27,77.27,77.27,77.27,77.27,77.27,77.27,77.27,5.18
"09778169",100.00,100.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,81.92,81.92,1.92,1.92,1.92,1.92,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00
"09778171",100.00,100.00,100.00,87.63,83.92,68.06,52.89,46.83,36.41,36.41,100.00,100.00,100.00,87.63,83.92,68.06,51.36,40.03,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95,7.46
"09778177",100.00,100.00,100.00,100.00,100.00,100.00,100.00,53.30,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,53.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778180",100.00,100.00,100.00,100.00,100.00,100.00,74.71,12.50,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,74.71,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778184",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,33.33,33.33,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33
"12064190",100.00,97.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,69.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778187",100.00,100.00,100.00,97.54,97.54,97.54,74.95,17.45,17.45,17.45,100.00,100.00,100.00,96.77,96.77,96.77,74.19,2.47,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,0.00
"09778188",100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778196",100.00,100.00,77.15,62.87,62.87,62.87,9.51,9.51,9.51,9.51,100.00,100.00,23.80,9.51,9.51,9.51,9.51,9.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.51
"09778202",100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778205",100.00,100.00,100.00,100.00,100.00,100.00,24.68,4.24,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,24.68,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778209",100.00,100.00,100.00,100.00,52.38,52.38,0.45,0.45,0.45,0.45,100.00,100.00,100.00,100.00,52.38,52.38,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45
"09778214",100.00,100.00,100.00,100.00,100.00,100.00,18.39,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,18.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778216",100.00,100.00,100.00,93.33,93.33,93.33,75.23,26.67,25.79,25.79,100.00,100.00,100.00,93.33,93.33,93.33,75.23,26.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.79
"09778217",100.00,100.00,100.00,100.00,100.00,100.00,100.00,25.00,25.00,25.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,0.00
"09779112",100.00,100.00,68.01,68.01,68.01,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
