"AGS";"Technologie";"Flaechenart";"Flaechen Gruppe";"Flaechen Gruppe Name";"Verfügbarkeit"
"12067";Mobil Alle;Wasserstraßen;30;Infrastruktur;99.94
"12067";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;99.99
"12068";"5G2";Autobahn;30;Infrastruktur;91.46
"12068";"5G2";Bahnstrecken;30;Infrastruktur;62.87
"12068";"5G2";Bundesstraßen;30;Infrastruktur;43.13
"12068";"5G2";Gewässer;20;Gemeindefläche;35.22
"12068";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;64.95
"12068";"5G2";Kreisstraßen;30;Infrastruktur;34.00
"12068";"5G2";Landstraßen;30;Infrastruktur;33.93
"12068";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;35.86
"12068";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;13.31
"12068";"5G2";Wasserstraßen;30;Infrastruktur;36.66
"12068";"5G2";Wohnbaufläche;20;Gemeindefläche;42.92
"12068";LTE10;Autobahn;30;Infrastruktur;100.00
"12068";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"12068";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"12068";LTE10;Gewässer;20;Gemeindefläche;100.00
"12068";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12068";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"12068";LTE10;Landstraßen;30;Infrastruktur;100.00
"12068";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12068";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12068";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"12068";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"12068";LTE2;Autobahn;30;Infrastruktur;100.00
"12068";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"12068";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"12068";LTE2;Gewässer;20;Gemeindefläche;100.00
"12068";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12068";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"12068";LTE2;Landstraßen;30;Infrastruktur;100.00
"12068";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12068";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12068";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"12068";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"12068";LTE6;Autobahn;30;Infrastruktur;100.00
"12068";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"12068";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"12068";LTE6;Gewässer;20;Gemeindefläche;100.00
"12068";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12068";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"12068";LTE6;Landstraßen;30;Infrastruktur;100.00
"12068";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12068";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12068";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"12068";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"12068";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"12068";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"12068";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"12068";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"12068";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12068";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"12068";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"12068";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12068";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12068";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"12068";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"12069";"5G2";Autobahn;30;Infrastruktur;94.47
"12069";"5G2";Bahnstrecken;30;Infrastruktur;59.69
"12069";"5G2";Bundesstraßen;30;Infrastruktur;44.30
"12069";"5G2";Gewässer;20;Gemeindefläche;66.24
"12069";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;68.22
"12069";"5G2";Kreisstraßen;30;Infrastruktur;43.89
"12069";"5G2";Landstraßen;30;Infrastruktur;52.14
"12069";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;49.02
"12069";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;26.57
"12069";"5G2";Wasserstraßen;30;Infrastruktur;70.39
"12069";"5G2";Wohnbaufläche;20;Gemeindefläche;73.20
"12069";LTE10;Autobahn;30;Infrastruktur;100.00
"12069";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"12069";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"12069";LTE10;Gewässer;20;Gemeindefläche;100.00
"12069";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12069";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"12069";LTE10;Landstraßen;30;Infrastruktur;100.00
"12069";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12069";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12069";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"12069";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"12069";LTE2;Autobahn;30;Infrastruktur;100.00
"12069";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"12069";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"12069";LTE2;Gewässer;20;Gemeindefläche;100.00
"12069";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12069";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"12069";LTE2;Landstraßen;30;Infrastruktur;100.00
"12069";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12069";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12069";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"12069";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"12069";LTE6;Autobahn;30;Infrastruktur;100.00
"12069";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"12069";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"12069";LTE6;Gewässer;20;Gemeindefläche;100.00
"12069";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12069";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"12069";LTE6;Landstraßen;30;Infrastruktur;100.00
"12069";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12069";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12069";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"12069";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"12069";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"12069";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"12069";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"12069";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"12069";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12069";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"12069";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"12069";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12069";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12069";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"12069";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"12070";"5G2";Autobahn;30;Infrastruktur;84.67
"12070";"5G2";Bahnstrecken;30;Infrastruktur;43.72
"12070";"5G2";Bundesstraßen;30;Infrastruktur;34.99
"12070";"5G2";Gewässer;20;Gemeindefläche;51.63
"12070";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;50.58
"12070";"5G2";Kreisstraßen;30;Infrastruktur;15.51
"12070";"5G2";Landstraßen;30;Infrastruktur;23.33
"12070";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;24.43
"12070";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;9.68
"12070";"5G2";Wasserstraßen;30;Infrastruktur;63.94
"12070";"5G2";Wohnbaufläche;20;Gemeindefläche;35.45
"12070";LTE10;Autobahn;30;Infrastruktur;100.00
"12070";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"12070";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"12070";LTE10;Gewässer;20;Gemeindefläche;100.00
"12070";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12070";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"12070";LTE10;Landstraßen;30;Infrastruktur;100.00
"12070";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12070";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12070";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"12070";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"12070";LTE2;Autobahn;30;Infrastruktur;100.00
"12070";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"12070";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"12070";LTE2;Gewässer;20;Gemeindefläche;100.00
"12070";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12070";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"12070";LTE2;Landstraßen;30;Infrastruktur;100.00
"12070";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12070";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12070";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"12070";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"12070";LTE6;Autobahn;30;Infrastruktur;100.00
"12070";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"12070";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"12070";LTE6;Gewässer;20;Gemeindefläche;100.00
"12070";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12070";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"12070";LTE6;Landstraßen;30;Infrastruktur;100.00
"12070";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12070";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12070";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"12070";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"12070";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"12070";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"12070";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"12070";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"12070";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12070";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"12070";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"12070";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12070";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12070";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"12070";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"12071";"5G2";Autobahn;30;Infrastruktur;19.33
"12071";"5G2";Bahnstrecken;30;Infrastruktur;35.60
"12071";"5G2";Bundesstraßen;30;Infrastruktur;41.74
"12071";"5G2";Gewässer;20;Gemeindefläche;31.93
"12071";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;59.06
"12071";"5G2";Kreisstraßen;30;Infrastruktur;23.13
"12071";"5G2";Landstraßen;30;Infrastruktur;34.37
"12071";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;37.02
"12071";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;10.40
"12071";"5G2";Wasserstraßen;30;Infrastruktur;39.76
"12071";"5G2";Wohnbaufläche;20;Gemeindefläche;53.35
"12071";LTE10;Autobahn;30;Infrastruktur;100.00
"12071";LTE10;Bahnstrecken;30;Infrastruktur;99.93
"12071";LTE10;Bundesstraßen;30;Infrastruktur;99.84
"12071";LTE10;Gewässer;20;Gemeindefläche;96.82
"12071";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;99.91
"12071";LTE10;Kreisstraßen;30;Infrastruktur;99.86
"12071";LTE10;Landstraßen;30;Infrastruktur;100.00
"12071";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;99.66
"12071";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;99.93
"12071";LTE10;Wasserstraßen;30;Infrastruktur;86.62
"12071";LTE10;Wohnbaufläche;20;Gemeindefläche;99.99
"12071";LTE2;Autobahn;30;Infrastruktur;100.00
"12071";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"12071";LTE2;Bundesstraßen;30;Infrastruktur;99.99
"12071";LTE2;Gewässer;20;Gemeindefläche;99.46
"12071";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12071";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"12071";LTE2;Landstraßen;30;Infrastruktur;100.00
"12071";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;99.96
"12071";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;99.98
"12071";LTE2;Wasserstraßen;30;Infrastruktur;97.84
"12071";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"12071";LTE6;Autobahn;30;Infrastruktur;100.00
"12071";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"12071";LTE6;Bundesstraßen;30;Infrastruktur;99.93
"12071";LTE6;Gewässer;20;Gemeindefläche;99.02
"12071";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12071";LTE6;Kreisstraßen;30;Infrastruktur;99.94
"12071";LTE6;Landstraßen;30;Infrastruktur;100.00
"12071";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;99.91
"12071";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;99.97
"12071";LTE6;Wasserstraßen;30;Infrastruktur;95.96
"12071";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"12071";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"12071";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"12071";Mobil Alle;Bundesstraßen;30;Infrastruktur;99.99
"12071";Mobil Alle;Gewässer;20;Gemeindefläche;99.46
"12071";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12071";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"12071";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"12071";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;99.96
"12071";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;99.98
"12071";Mobil Alle;Wasserstraßen;30;Infrastruktur;97.84
"12071";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"12072";"5G2";Autobahn;30;Infrastruktur;95.84
"12072";"5G2";Bahnstrecken;30;Infrastruktur;60.50
"12072";"5G2";Bundesstraßen;30;Infrastruktur;51.11
"12072";"5G2";Gewässer;20;Gemeindefläche;46.72
"12072";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;65.57
"12072";"5G2";Kreisstraßen;30;Infrastruktur;25.17
"12072";"5G2";Landstraßen;30;Infrastruktur;38.10
"12072";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;37.08
"12072";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;13.91
"12072";"5G2";Wasserstraßen;30;Infrastruktur;63.51
"12072";"5G2";Wohnbaufläche;20;Gemeindefläche;67.34
"12072";LTE10;Autobahn;30;Infrastruktur;100.00
"12072";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"12072";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"12072";LTE10;Gewässer;20;Gemeindefläche;100.00
"12072";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12072";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"12072";LTE10;Landstraßen;30;Infrastruktur;100.00
"12072";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12072";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12072";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"12072";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"12072";LTE2;Autobahn;30;Infrastruktur;100.00
"12072";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"12072";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"12072";LTE2;Gewässer;20;Gemeindefläche;100.00
"12072";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12072";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"12072";LTE2;Landstraßen;30;Infrastruktur;100.00
"12072";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12072";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12072";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"12072";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"12072";LTE6;Autobahn;30;Infrastruktur;100.00
"12072";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"12072";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"12072";LTE6;Gewässer;20;Gemeindefläche;100.00
"12072";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12072";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"12072";LTE6;Landstraßen;30;Infrastruktur;100.00
"12072";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12072";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12072";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"12072";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"12072";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"12072";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"12072";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"12072";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"12072";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12072";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"12072";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"12072";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"12072";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"12072";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"12072";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"12073";"5G2";Autobahn;30;Infrastruktur;2.17
"12073";"5G2";Bahnstrecken;30;Infrastruktur;34.27
"12073";"5G2";Bundesstraßen;30;Infrastruktur;34.53
"12073";"5G2";Gewässer;20;Gemeindefläche;15.15
"12073";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;49.25
"12073";"5G2";Kreisstraßen;30;Infrastruktur;8.59
"12073";"5G2";Landstraßen;30;Infrastruktur;11.15
"12073";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;12.47
"12073";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;3.66
"12073";"5G2";Wasserstraßen;30;Infrastruktur;30.74
"12073";"5G2";Wohnbaufläche;20;Gemeindefläche;21.97
"12073";LTE10;Autobahn;30;Infrastruktur;100.00
"12073";LTE10;Bahnstrecken;30;Infrastruktur;99.99
"12073";LTE10;Bundesstraßen;30;Infrastruktur;99.79
"12073";LTE10;Gewässer;20;Gemeindefläche;98.68
"12073";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;99.96
"12073";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"12073";LTE10;Landstraßen;30;Infrastruktur;100.00
"12073";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;99.90
"12073";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;99.90
"12073";LTE10;Wasserstraßen;30;Infrastruktur;89.73
"12073";LTE10;Wohnbaufläche;20;Gemeindefläche;99.92
"12073";LTE2;Autobahn;30;Infrastruktur;100.00
"12073";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"12073";LTE2;Bundesstraßen;30;Infrastruktur;99.91
"12073";LTE2;Gewässer;20;Gemeindefläche;99.72
"12073";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12073";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"12073";LTE2;Landstraßen;30;Infrastruktur;100.00
"12073";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;99.99
"12073";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;99.91
"12073";LTE2;Wasserstraßen;30;Infrastruktur;97.86
"12073";LTE2;Wohnbaufläche;20;Gemeindefläche;99.95
"12073";LTE6;Autobahn;30;Infrastruktur;100.00
"12073";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"12073";LTE6;Bundesstraßen;30;Infrastruktur;99.91
"12073";LTE6;Gewässer;20;Gemeindefläche;99.67
"12073";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12073";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"12073";LTE6;Landstraßen;30;Infrastruktur;100.00
"12073";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;99.99
"12073";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;99.91
"12073";LTE6;Wasserstraßen;30;Infrastruktur;97.47
"12073";LTE6;Wohnbaufläche;20;Gemeindefläche;99.94
"12073";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"12073";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"12073";Mobil Alle;Bundesstraßen;30;Infrastruktur;99.91
"12073";Mobil Alle;Gewässer;20;Gemeindefläche;99.72
"12073";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"12073";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"12073";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"12073";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;99.99
"12073";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;99.91
"12073";Mobil Alle;Wasserstraßen;30;Infrastruktur;97.86
"12073";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;99.95
"13003";"5G2";Autobahn;30;Infrastruktur;100.00
"13003";"5G2";Bahnstrecken;30;Infrastruktur;90.69
"13003";"5G2";Bundesstraßen;30;Infrastruktur;100.00
"13003";"5G2";Gewässer;20;Gemeindefläche;94.07
"13003";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;97.80
"13003";"5G2";Kreisstraßen;30;Infrastruktur;90.85
"13003";"5G2";Landstraßen;30;Infrastruktur;89.07
"13003";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;90.93
"13003";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;31.91
"13003";"5G2";Wasserstraßen;30;Infrastruktur;98.10
"13003";"5G2";Wohnbaufläche;20;Gemeindefläche;99.44
"13003";LTE10;Autobahn;30;Infrastruktur;100.00
"13003";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"13003";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"13003";LTE10;Gewässer;20;Gemeindefläche;100.00
"13003";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"13003";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"13003";LTE10;Landstraßen;30;Infrastruktur;100.00
"13003";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"13003";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"13003";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"13003";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"13003";LTE2;Autobahn;30;Infrastruktur;100.00
"13003";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"13003";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"13003";LTE2;Gewässer;20;Gemeindefläche;100.00
"13003";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"13003";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"13003";LTE2;Landstraßen;30;Infrastruktur;100.00
"13003";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"13003";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"13003";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"13003";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"13003";LTE6;Autobahn;30;Infrastruktur;100.00
"13003";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"13003";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"13003";LTE6;Gewässer;20;Gemeindefläche;100.00
"13003";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"13003";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"13003";LTE6;Landstraßen;30;Infrastruktur;100.00
"13003";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"13003";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"13003";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"13003";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"13003";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"13003";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"13003";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"13003";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"13003";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"13003";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"13003";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"13003";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"13003";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"13003";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
