"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_2g";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6"
"09572";99.92;99.92;99.84;98.69;97.06;94.98;80.36;57.85;32.62;15.15;99.86;99.86;98.38;99.94;99.94;99.91;98.69;97.06;94.98;80.36;57.85;32.62;15.15;99.92;99.92;99.38;95.35;84.04;79.11;63.00;29.25;1.62;1.62;1.62;1.62;1.62;1.62;1.62;1.62;1.62;1.62;48.14;48.14;48.14;48.14;48.14;48.14;41.06;41.06;31.37;13.67;100.00;96.38;83.25;99.34;99.34;98.38
"09573";99.96;99.96;99.86;97.51;95.71;93.44;86.03;65.67;45.91;45.91;99.69;99.63;98.01;99.96;99.96;99.86;97.51;95.71;93.44;86.03;65.67;45.91;45.91;99.96;99.96;99.69;96.50;91.88;88.63;77.59;49.40;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;0.76;46.86;46.86;46.86;46.86;46.86;46.86;45.29;45.29;45.29;45.29;100.00;95.23;83.59;99.63;99.63;98.01
"09574";99.70;99.17;97.78;95.84;93.78;92.50;78.24;62.44;26.81;8.18;98.45;98.42;97.22;99.70;99.23;99.09;95.84;93.78;92.50;78.24;62.44;26.81;8.18;99.66;99.13;97.62;94.61;86.66;84.69;62.57;36.37;4.78;4.78;4.78;4.78;4.78;4.78;4.78;4.78;4.78;4.78;48.22;48.22;48.22;48.22;48.22;48.22;47.27;47.27;22.56;3.53;99.92;92.70;84.90;98.40;98.40;97.22
"09575";98.84;98.58;97.49;94.99;93.00;86.49;73.98;53.90;30.94;30.94;92.82;91.93;84.30;99.39;99.30;98.66;94.99;93.00;86.49;73.98;53.90;30.94;30.94;98.22;97.83;96.02;84.36;80.74;73.08;56.19;25.26;5.99;5.99;5.99;5.99;5.99;5.99;5.99;5.99;5.99;5.99;43.06;43.06;43.06;43.06;43.06;43.06;41.95;41.95;25.55;25.55;99.53;74.69;70.09;90.89;90.89;84.30
"09576";98.97;98.19;97.46;94.43;91.06;86.48;77.70;59.25;17.66;15.39;98.81;98.37;93.48;99.23;98.79;98.51;94.43;91.06;86.48;77.70;59.25;17.66;15.39;98.66;97.81;96.53;89.64;84.44;77.92;66.21;38.98;5.05;5.05;5.05;5.05;5.05;5.05;5.05;5.05;5.05;5.05;42.46;42.46;42.46;42.46;42.46;42.46;42.07;42.07;13.18;10.87;100.00;94.14;83.90;98.18;98.18;93.48
"09577";98.43;97.94;96.35;94.64;92.88;90.31;79.96;60.67;22.51;6.12;90.44;89.63;82.97;98.69;98.37;97.34;94.64;92.88;90.31;79.96;60.67;22.51;6.12;97.90;97.27;95.11;88.00;82.38;76.08;57.77;23.90;6.12;6.12;6.12;6.12;6.12;6.12;6.12;6.12;6.12;6.12;55.68;55.68;55.68;55.68;55.68;55.68;55.68;51.35;16.59;0.21;99.69;78.91;72.67;89.28;89.28;82.97
"09661";100.00;100.00;100.00;100.00;99.34;99.16;98.38;95.88;93.49;93.49;99.99;99.99;99.99;100.00;100.00;100.00;100.00;99.34;99.16;98.38;95.88;93.49;93.49;100.00;100.00;100.00;99.49;98.72;98.37;96.62;87.96;67.33;67.33;67.33;67.33;67.33;67.33;67.33;67.33;67.33;67.33;91.18;91.18;91.18;91.18;91.18;91.18;91.18;91.18;91.18;91.18;100.00;99.99;96.28;99.99;99.99;99.99
"09662";100.00;100.00;100.00;99.00;98.00;93.91;90.30;82.96;68.94;14.47;100.00;100.00;98.41;100.00;100.00;100.00;99.00;98.00;93.91;90.30;82.96;68.94;14.47;100.00;100.00;100.00;98.00;89.54;84.00;72.75;52.78;14.47;14.47;14.47;14.47;14.47;14.47;14.47;14.47;14.47;14.47;94.00;94.00;94.00;94.00;94.00;68.00;66.00;66.00;66.00;0.01;100.00;100.00;99.66;99.95;99.95;98.41
"09663";100.00;100.00;100.00;99.02;98.28;95.84;92.76;91.23;83.54;69.96;99.94;99.82;98.21;100.00;100.00;100.00;99.02;98.28;95.84;92.76;91.23;83.54;69.96;100.00;100.00;100.00;99.00;93.75;76.00;32.72;22.76;1.73;1.73;1.73;1.73;1.73;1.73;1.73;1.73;1.73;1.73;89.29;89.29;89.29;89.29;89.29;89.29;89.29;89.29;82.18;66.51;100.00;99.66;94.68;99.53;99.53;98.21
"09671";99.71;99.65;99.46;98.50;94.77;91.48;79.54;55.28;36.80;29.68;99.03;98.98;97.78;99.80;99.79;99.69;98.50;94.77;91.48;79.54;55.28;36.80;29.68;99.70;99.64;99.40;97.39;91.88;87.18;64.42;32.49;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;35.16;35.16;35.16;35.16;34.54;34.13;33.62;33.62;33.58;26.23;99.98;92.38;82.26;98.97;98.97;97.78
"09672";97.97;97.73;96.82;94.12;91.24;87.14;69.93;56.43;49.95;49.76;94.54;93.96;90.08;98.30;98.20;97.57;94.12;91.24;87.14;69.93;56.43;49.95;49.76;94.44;93.49;91.27;85.80;81.20;73.77;49.81;21.55;2.02;2.02;2.02;2.02;2.02;2.02;2.02;2.02;2.02;2.02;60.50;60.50;60.50;60.50;60.46;60.46;52.21;52.21;49.27;49.08;99.88;83.47;75.81;93.67;93.67;90.08
"09673";99.60;99.54;99.24;97.68;94.87;89.54;72.38;49.33;40.08;39.89;89.34;88.06;86.01;99.64;99.59;99.29;97.68;94.87;89.54;72.38;49.33;40.08;39.89;99.55;99.50;98.74;96.45;91.99;83.26;57.48;21.24;4.82;4.82;4.82;4.82;4.82;4.82;4.82;4.82;4.82;4.82;36.15;36.15;36.15;36.15;36.15;36.15;36.15;36.15;36.15;36.04;99.70;71.38;64.45;88.02;88.02;86.01
"09674";99.07;98.80;98.35;97.05;95.75;88.88;71.99;52.87;43.99;11.27;90.58;89.30;85.05;99.16;98.91;98.49;97.05;95.75;88.88;71.99;52.87;43.99;11.27;98.92;98.64;97.83;95.12;92.21;83.11;61.72;32.99;5.26;5.26;5.26;5.26;5.26;5.26;5.26;5.26;5.26;5.26;39.90;39.90;39.90;39.90;39.90;39.90;39.90;39.90;39.90;6.74;99.72;74.49;65.09;89.05;89.05;85.05
"09675";99.42;99.40;99.13;98.13;97.61;94.56;78.64;45.85;31.20;1.54;96.73;94.26;92.27;99.48;99.46;99.26;98.13;97.61;94.56;78.64;45.85;31.20;1.54;98.70;98.11;96.77;95.24;94.19;89.94;71.40;24.65;1.54;1.54;1.54;1.54;1.54;1.54;1.54;1.54;1.54;1.54;43.37;43.37;43.37;43.37;43.37;43.37;30.01;30.01;30.01;0.14;100.00;88.21;74.19;94.26;94.26;92.27
"09676";99.72;99.72;99.53;99.13;97.74;95.16;87.37;72.91;26.17;5.87;97.51;97.19;95.32;99.84;99.84;99.74;99.13;97.74;95.16;87.37;72.91;26.17;5.87;99.65;99.65;99.33;98.49;95.30;89.12;66.76;42.19;1.16;1.16;1.16;1.16;1.16;1.16;1.16;1.16;1.16;1.16;61.79;61.79;61.79;61.79;59.83;58.53;58.48;58.48;25.19;4.83;99.95;94.23;85.16;96.89;96.89;95.32
"09677";99.86;99.74;99.40;97.82;94.86;90.58;70.70;46.47;32.79;30.96;96.73;96.57;94.82;99.86;99.75;99.45;97.82;94.86;90.58;70.70;46.47;32.79;30.96;99.71;99.51;98.85;96.41;91.64;84.68;59.90;20.43;1.67;1.67;1.67;1.67;1.67;1.67;1.67;1.67;1.67;1.67;36.10;36.10;36.10;36.10;33.42;33.09;33.09;33.09;31.38;29.54;99.83;85.10;80.42;96.18;96.18;94.82
"09678";99.78;99.74;99.36;98.50;96.80;92.13;76.94;60.36;53.55;1.82;93.08;91.55;86.77;99.78;99.74;99.45;98.50;96.80;92.13;76.94;60.36;53.55;1.82;99.69;99.58;98.04;94.49;90.61;81.70;59.92;24.29;1.82;1.82;1.82;1.82;1.82;1.82;1.82;1.82;1.82;1.82;58.98;58.98;58.98;58.98;58.98;58.98;55.36;55.36;52.81;0.07;99.92;80.08;64.00;91.47;91.47;86.77
"09679";99.88;99.84;99.65;98.54;96.60;92.91;82.96;54.70;36.46;28.17;96.48;95.37;89.34;99.93;99.90;99.74;98.54;96.60;92.91;82.96;54.70;36.46;28.17;99.78;99.61;99.32;97.75;93.86;89.21;73.79;32.50;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;47.82;47.82;47.82;47.82;44.22;41.92;40.84;40.84;35.54;27.12;99.97;89.36;81.36;95.24;95.24;89.34
"09761";100.00;100.00;100.00;99.00;97.54;97.12;96.10;92.69;83.39;83.38;100.00;100.00;97.43;100.00;100.00;100.00;99.00;97.54;97.12;96.10;92.69;83.39;83.38;100.00;100.00;100.00;98.00;90.45;86.96;81.23;68.05;9.78;9.78;9.78;9.78;9.78;9.78;9.78;9.78;9.78;9.78;82.32;82.32;82.32;82.32;82.32;82.32;82.32;82.32;82.32;82.32;100.00;99.94;95.68;100.00;100.00;97.43
"09762";100.00;100.00;100.00;100.00;99.00;99.00;97.69;96.43;95.07;95.07;99.71;99.61;98.03;100.00;100.00;100.00;100.00;99.00;99.00;97.69;96.43;95.07;95.07;100.00;100.00;100.00;99.19;95.00;90.00;83.10;74.57;3.25;3.25;3.25;3.25;3.25;3.25;3.25;3.25;3.25;3.25;96.00;96.00;96.00;96.00;96.00;96.00;94.76;94.76;94.76;94.76;100.00;99.60;92.50;98.97;98.97;98.03
"09763";100.00;100.00;100.00;99.02;98.87;98.71;97.95;96.81;96.07;96.07;99.81;99.81;98.55;100.00;100.00;100.00;99.02;98.87;98.71;97.95;96.81;96.07;96.07;100.00;100.00;100.00;98.12;97.88;97.49;95.69;91.89;85.65;85.65;85.65;85.65;85.65;85.65;85.65;85.65;85.65;85.65;93.00;93.00;93.00;93.00;93.00;93.00;90.15;90.15;90.15;90.15;100.00;99.09;93.72;99.64;99.64;98.55
"09764";100.00;100.00;100.00;98.73;98.51;98.25;95.54;90.06;86.09;86.09;99.99;99.99;98.22;100.00;100.00;100.00;98.73;98.51;98.25;95.54;90.06;86.09;86.09;99.44;99.42;99.27;97.87;96.78;96.20;88.10;56.95;2.05;2.05;2.05;2.05;2.05;2.05;2.05;2.05;2.05;2.05;88.00;88.00;88.00;88.00;88.00;88.00;85.27;85.27;85.27;85.27;100.00;95.99;94.49;99.98;99.98;98.22
"09771";97.96;97.72;96.34;93.07;91.27;89.03;75.54;61.06;46.98;34.76;95.73;95.25;85.89;98.72;98.65;98.21;93.07;91.27;89.03;75.54;61.06;46.98;34.76;97.86;97.62;95.62;91.60;87.78;83.68;67.15;42.37;3.63;3.63;3.63;3.63;3.63;3.63;3.63;3.63;3.63;3.63;47.49;47.49;47.49;47.49;47.49;47.49;46.61;46.61;43.46;31.25;100.00;78.76;66.44;94.73;94.73;85.89
"09772";99.70;99.57;98.82;97.48;95.66;92.13;78.80;68.71;58.47;58.47;96.40;95.84;90.99;99.79;99.67;99.04;97.48;95.66;92.13;78.80;68.71;58.47;58.47;99.49;99.22;97.76;95.31;92.11;87.08;68.95;48.72;2.82;2.82;2.82;2.82;2.82;2.82;2.82;2.82;2.82;2.82;57.41;57.41;57.41;57.41;57.41;57.41;56.10;56.10;56.10;56.10;99.99;82.63;67.21;95.50;95.50;90.99
"09773";99.58;99.41;98.45;96.21;94.15;86.45;57.12;47.98;9.65;9.05;95.47;95.43;91.84;99.59;99.47;98.65;96.21;94.15;86.45;57.12;47.98;9.65;9.05;99.34;99.25;97.79;94.15;91.64;82.68;47.46;26.42;2.03;2.03;2.03;2.03;2.03;2.03;2.03;2.03;2.03;2.03;40.67;40.67;40.67;40.67;40.67;40.67;40.28;40.28;7.94;7.33;99.91;73.88;61.19;95.43;95.43;91.84
"09774";99.16;98.64;97.62;95.94;93.30;87.10;60.06;49.23;27.37;2.70;96.14;96.06;94.22;99.52;99.30;98.86;95.94;93.30;87.10;60.06;49.23;27.37;2.70;98.84;98.41;96.44;92.23;88.05;80.57;51.70;32.33;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;41.37;41.37;41.37;41.37;41.37;41.37;40.22;40.22;25.60;0.09;100.00;78.15;67.34;96.05;96.05;94.22
"09775";99.90;99.87;99.11;97.40;94.61;92.42;86.12;75.65;70.38;70.26;96.56;96.31;93.10;99.90;99.87;99.16;97.40;94.61;92.42;86.12;75.65;70.38;70.26;99.37;98.84;97.30;91.24;78.41;72.18;57.89;23.03;1.69;1.69;1.69;1.69;1.69;1.69;1.69;1.69;1.69;1.69;71.55;71.55;71.55;71.55;71.55;71.55;71.17;71.17;69.68;69.56;100.00;87.27;59.39;96.31;96.31;93.10
"09776";99.09;98.88;96.82;93.89;89.62;87.35;76.86;64.34;56.04;55.66;99.07;98.30;92.45;99.13;98.97;97.81;93.89;89.62;87.35;76.86;64.34;56.04;55.66;99.08;98.48;96.14;92.52;82.90;77.35;60.20;33.66;13.47;13.47;13.47;13.47;13.47;13.47;13.47;13.47;13.47;13.47;49.23;49.23;49.23;49.23;49.23;49.23;47.58;47.58;47.58;47.19;99.95;84.57;69.00;96.70;96.70;92.45
"09777";99.51;99.34;97.53;94.04;92.54;89.09;78.38;64.40;56.12;35.44;93.60;93.52;86.34;99.54;99.40;97.94;94.04;92.54;89.09;78.38;64.40;56.12;35.44;99.43;99.18;96.97;92.51;89.52;82.55;65.36;35.37;4.81;4.81;4.81;4.81;4.81;4.81;4.81;4.81;4.81;4.81;53.05;53.05;53.05;53.05;53.05;53.05;52.00;52.00;52.00;31.18;100.00;69.25;62.92;92.90;92.90;86.34
"09778";97.21;95.97;91.10;88.28;86.25;83.16;66.22;52.82;46.09;46.09;91.76;91.38;85.86;98.02;97.52;95.86;88.28;86.25;83.16;66.22;52.82;46.09;46.09;96.46;95.02;90.01;85.20;82.24;78.57;56.62;30.37;5.63;5.63;5.63;5.63;5.63;5.63;5.63;5.63;5.63;5.63;41.55;41.55;41.55;41.55;41.55;41.55;41.42;41.42;41.42;41.42;99.98;68.80;63.03;91.14;91.14;85.86
"09779";97.97;97.37;95.30;90.99;88.31;80.71;61.68;54.80;50.69;50.69;92.04;91.26;86.28;98.44;97.90;96.25;90.99;88.31;80.71;61.68;54.80;50.69;50.69;97.42;96.82;94.37;83.49;77.41;69.12;43.40;21.54;4.27;4.27;4.27;4.27;4.27;4.27;4.27;4.27;4.27;4.27;47.76;47.76;47.76;47.76;47.76;47.76;47.73;47.73;47.73;47.73;99.87;68.43;58.73;91.14;91.14;86.28
"09780";98.90;98.64;97.16;95.18;93.79;92.01;86.15;71.14;65.20;61.53;96.19;95.82;93.02;98.97;98.77;97.74;95.18;93.79;92.01;86.15;71.14;65.20;61.53;98.60;98.32;95.63;89.62;84.36;81.00;62.10;30.08;2.93;2.93;2.93;2.93;2.93;2.93;2.93;2.93;2.93;2.93;65.05;65.05;65.05;65.05;65.05;65.05;64.18;63.74;63.74;60.06;99.76;81.61;70.70;95.79;95.79;93.02
"10041";100.00;100.00;99.68;98.26;96.74;95.91;89.36;74.91;68.58;58.14;99.47;98.67;95.46;100.00;100.00;99.75;98.26;96.74;95.91;89.36;74.91;68.58;58.14;100.00;99.86;98.30;93.46;91.37;89.71;78.12;43.29;3.38;3.38;3.38;3.38;3.38;3.38;3.38;3.38;3.38;3.38;70.21;70.21;70.21;70.21;70.21;70.21;70.16;70.16;67.47;55.74;100.00;97.08;86.47;98.37;98.37;95.46
"10042";99.80;99.59;99.10;98.03;96.15;89.46;65.66;48.62;34.69;2.57;89.08;88.25;86.20;99.80;99.59;99.10;98.03;96.15;89.46;65.66;48.62;34.69;2.57;99.13;98.86;96.70;95.26;92.87;85.72;52.87;23.90;1.21;1.21;1.21;1.21;1.21;1.21;1.21;1.21;1.21;1.21;33.63;33.63;33.63;33.63;33.63;33.63;33.63;33.63;33.63;1.44;99.95;78.70;61.59;87.83;87.83;86.20
"10043";100.00;99.96;99.45;98.44;97.20;95.74;80.30;75.98;73.14;51.71;99.13;98.64;98.24;100.00;99.96;99.52;98.44;97.20;95.74;80.30;75.98;73.14;51.71;99.69;98.81;97.42;91.19;88.91;86.11;57.32;32.18;1.60;1.60;1.60;1.60;1.60;1.60;1.60;1.60;1.60;1.60;72.75;72.75;72.75;72.75;72.75;72.75;72.05;72.05;72.04;50.62;100.00;91.14;77.30;98.64;98.64;98.24
"10044";99.98;99.82;99.61;99.26;97.72;95.17;84.03;75.12;63.52;54.44;96.37;94.42;89.78;99.98;99.82;99.61;99.26;97.72;95.17;84.03;75.12;63.52;54.44;99.62;99.38;99.02;98.12;96.14;92.50;72.97;46.80;3.41;3.41;3.41;3.41;3.41;3.41;3.41;3.41;3.41;3.41;63.34;63.34;63.34;63.34;63.34;63.34;63.34;63.34;63.34;54.26;99.83;92.86;73.86;92.68;92.68;89.78
"10045";99.91;99.88;99.75;99.28;99.11;98.60;91.91;86.98;75.52;75.37;99.11;98.41;97.49;99.91;99.88;99.75;99.28;99.11;98.60;91.91;86.98;75.52;75.37;99.21;98.93;98.13;94.99;94.19;93.08;77.15;39.74;2.82;2.82;2.82;2.82;2.82;2.82;2.82;2.82;2.82;2.82;85.54;85.54;85.54;85.54;85.54;85.54;85.54;84.86;74.56;74.34;99.78;91.20;72.51;98.41;98.41;97.49
"10046";99.03;98.97;98.34;97.41;94.48;88.34;61.54;49.29;25.87;0.40;95.75;94.49;93.30;99.03;99.02;98.41;97.41;94.48;88.34;61.54;49.29;25.87;0.40;95.57;94.76;92.14;87.23;79.48;75.35;41.32;20.74;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;39.62;39.62;39.62;39.62;39.62;39.62;39.62;39.62;25.62;0.13;100.00;86.18;76.08;94.47;94.47;93.30
"11000";100.00;100.00;100.00;99.01;98.39;97.60;95.87;93.87;90.22;83.25;100.00;100.00;99.96;100.00;100.00;100.00;99.01;98.39;97.60;95.87;93.87;90.22;83.25;100.00;100.00;99.00;98.00;94.37;91.01;82.13;52.08;3.11;3.11;3.11;3.11;3.11;3.11;3.11;3.11;3.11;3.11;92.63;92.63;92.63;92.63;92.63;92.58;92.58;92.57;89.81;82.77;100.00;99.95;99.13;100.00;100.00;99.96
"12051";98.00;98.00;94.16;88.65;86.13;83.71;72.40;46.62;0.31;0.30;99.96;99.94;97.41;98.00;98.00;97.41;88.65;86.13;83.71;72.40;46.62;0.31;0.30;97.21;96.92;94.16;88.65;86.13;83.71;72.40;46.61;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;63.00;63.00;63.00;63.00;63.00;63.00;0.06;0.06;0.06;0.05;100.00;98.35;93.33;99.94;99.94;97.41
"12052";100.00;100.00;100.00;99.00;97.91;96.83;94.44;91.69;89.54;60.16;99.93;99.93;99.58;100.00;100.00;100.00;99.00;97.91;96.83;94.44;91.69;89.54;60.16;100.00;100.00;99.00;98.00;94.13;92.02;83.36;65.66;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;89.38;89.38;89.38;89.38;89.38;89.38;89.38;89.38;89.37;59.83;100.00;98.69;91.88;99.93;99.93;99.58
"12053";100.00;99.62;97.94;92.00;90.21;89.65;85.70;79.55;17.95;0.64;99.91;98.27;71.66;100.00;99.62;97.94;92.00;90.21;89.65;85.70;79.55;17.95;0.64;99.35;99.21;95.80;86.91;84.84;83.18;71.41;46.62;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;77.00;77.00;77.00;77.00;77.00;77.00;75.40;75.40;17.69;0.06;100.00;99.57;88.47;93.04;93.04;71.66
"12054";100.00;100.00;100.00;99.00;98.00;97.00;92.37;88.52;84.37;66.93;100.00;100.00;99.99;100.00;100.00;100.00;99.00;98.00;97.00;92.37;88.52;84.37;66.93;100.00;100.00;100.00;96.00;94.83;92.42;83.18;60.66;28.00;28.00;28.00;28.00;28.00;28.00;28.00;28.00;28.00;28.00;81.00;81.00;81.00;81.00;81.00;81.00;80.87;80.87;80.73;60.52;100.00;99.68;98.20;100.00;100.00;99.99
"12060";96.82;96.52;94.56;91.23;87.49;83.85;65.64;50.65;35.36;15.22;98.86;98.40;97.03;99.16;99.16;99.01;91.23;87.49;83.85;65.64;50.65;35.36;15.22;96.30;96.20;93.56;86.87;78.80;74.48;41.75;17.72;3.54;3.54;3.54;3.54;3.54;3.54;3.54;3.54;3.54;3.54;42.00;42.00;42.00;42.00;41.99;41.99;41.23;41.23;33.20;11.93;100.00;91.78;74.63;98.40;98.40;97.03
"12061";98.01;97.00;95.32;91.64;88.35;85.08;54.50;41.45;30.58;12.48;98.34;97.94;96.31;99.42;99.24;98.82;91.64;88.35;85.08;54.50;41.45;30.58;12.48;97.76;96.64;94.71;90.45;86.11;80.69;44.66;20.13;8.31;8.31;8.31;8.31;8.31;8.31;8.31;8.31;8.31;8.31;34.92;34.92;34.92;34.92;34.92;34.92;34.71;34.71;30.42;4.47;100.00;79.54;68.85;97.94;97.94;96.31
"12062";96.67;96.31;94.71;90.13;88.01;84.35;67.43;38.88;14.75;14.75;89.18;88.51;84.45;97.17;96.94;96.21;90.13;88.01;84.35;67.43;38.88;14.75;14.75;96.50;95.96;94.37;89.44;87.29;83.43;65.40;33.94;14.75;14.75;14.75;14.75;14.75;14.75;14.75;14.75;14.75;14.75;5.94;5.94;5.94;5.94;5.94;5.94;4.03;4.03;4.02;0.31;100.00;68.55;49.07;88.50;88.50;84.45
"12063";97.95;97.85;95.37;90.95;86.48;82.55;68.58;57.04;43.14;36.04;98.02;97.87;95.62;98.72;98.65;97.09;90.95;86.48;82.55;68.58;57.04;43.14;36.04;97.71;97.47;94.86;88.62;82.41;75.35;51.95;24.76;9.33;9.33;9.33;9.33;9.33;9.33;9.33;9.33;9.33;9.33;51.52;51.52;51.52;51.52;51.52;51.52;49.93;49.93;35.44;27.71;100.00;89.30;76.83;97.87;97.87;95.62
"12064";96.22;95.20;91.15;86.91;84.04;79.57;44.14;30.36;13.62;3.87;94.32;92.97;89.24;97.37;96.96;95.59;86.91;84.04;79.57;44.14;30.36;13.62;3.87;96.11;95.00;90.79;86.10;82.38;77.31;40.07;21.72;0.88;0.88;0.88;0.88;0.88;0.88;0.88;0.88;0.88;0.88;22.55;22.55;22.55;22.55;22.55;22.55;22.54;16.06;13.02;3.23;99.95;78.53;60.17;92.50;92.50;89.24
"12065";99.56;99.23;98.23;94.57;91.23;86.97;70.61;56.67;42.82;7.07;98.57;98.56;98.11;99.57;99.54;99.34;94.57;91.23;86.97;70.61;56.67;42.82;7.07;99.56;99.23;98.10;93.71;89.90;84.48;61.32;34.62;6.50;6.50;6.50;6.50;6.50;6.50;6.50;6.50;6.50;6.50;47.54;47.54;47.54;47.54;46.89;46.86;46.86;46.63;41.81;0.68;100.00;90.56;83.44;98.56;98.56;98.11
"12066";99.11;99.01;97.90;94.08;92.17;89.65;74.46;58.88;25.85;6.52;97.30;96.76;93.66;99.43;99.33;98.52;94.08;92.17;89.65;74.46;58.88;25.85;6.52;98.49;98.01;96.37;83.96;80.61;77.64;61.48;31.37;6.52;6.52;6.52;6.52;6.52;6.52;6.52;6.52;6.52;6.52;62.30;62.30;62.30;62.21;56.73;56.73;45.77;45.77;20.99;0.18;100.00;85.99;72.74;96.67;96.67;93.66
"12067";97.84;97.34;95.54;91.35;88.06;83.98;66.39;49.17;35.20;6.56;94.84;94.15;89.64;98.78;98.47;97.61;91.35;88.06;83.98;66.39;49.17;35.20;6.56;97.69;96.85;94.71;89.58;86.26;81.74;57.19;28.71;3.02;3.02;3.02;3.02;3.02;3.02;3.02;3.02;3.02;3.02;40.83;40.83;40.83;40.83;40.38;40.38;39.75;38.94;34.97;3.88;100.00;79.26;62.64;94.06;94.06;89.64
"12068";99.21;99.02;98.11;93.48;87.92;82.67;65.50;41.64;18.18;0.78;94.62;94.52;91.11;99.23;99.03;98.21;93.48;87.92;82.67;65.50;41.64;18.18;0.78;99.05;98.98;97.99;93.12;86.81;80.22;61.00;25.45;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;36.19;36.19;36.19;36.19;36.19;36.19;26.00;26.00;17.94;0.41;100.00;72.10;60.20;94.52;94.52;91.11
"12069";99.14;98.62;96.50;92.31;88.10;83.76;62.59;44.19;23.21;16.76;97.30;97.28;95.66;99.51;99.37;98.83;92.31;88.10;83.76;62.59;44.19;23.21;16.76;98.91;98.32;95.75;91.17;85.53;79.40;55.38;27.80;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;34.63;34.63;34.63;34.63;34.63;34.63;32.36;32.35;22.93;16.41;100.00;86.40;77.03;97.28;97.28;95.66
"12070";99.02;98.98;98.22;93.93;89.77;85.40;68.74;45.50;3.76;1.48;93.99;93.98;91.87;99.16;99.15;98.58;93.93;89.77;85.40;68.74;45.50;3.76;1.48;98.96;98.93;97.92;92.46;87.60;82.79;63.15;20.62;1.48;1.48;1.48;1.48;1.48;1.48;1.48;1.48;1.48;1.48;35.35;35.35;35.35;35.35;35.33;34.75;34.52;34.52;2.65;0.37;100.00;71.43;56.87;93.98;93.98;91.87
"12071";97.62;96.48;94.11;88.69;77.87;74.92;57.09;33.77;18.56;14.36;93.90;90.68;81.33;97.68;96.84;95.08;88.69;77.87;74.92;57.09;33.77;18.56;14.36;97.40;96.25;92.80;85.73;74.39;70.55;51.59;22.09;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;40.35;40.35;40.35;40.35;40.35;40.34;21.33;21.33;18.52;14.31;99.92;75.97;64.01;85.45;85.45;81.33
"12072";99.27;98.97;98.56;95.96;92.59;89.05;65.69;45.67;29.05;5.09;97.37;97.33;96.55;99.48;99.36;99.18;95.96;92.59;89.05;65.69;45.67;29.05;5.09;99.11;98.22;97.59;93.88;87.31;81.85;56.08;24.24;5.04;5.04;5.04;5.04;5.04;5.04;5.04;5.04;5.04;5.04;35.03;35.03;35.03;35.03;35.03;35.03;33.22;33.22;25.79;0.19;100.00;83.83;71.78;97.33;97.33;96.55
"12073";98.13;97.94;96.34;90.09;86.30;82.34;54.52;27.24;7.35;1.69;90.60;90.42;86.36;98.17;98.01;96.59;90.09;86.30;82.34;54.52;27.24;7.35;1.69;97.72;97.57;95.86;85.69;75.98;71.17;51.29;20.15;1.69;1.69;1.69;1.69;1.69;1.69;1.69;1.69;1.69;1.69;38.49;38.49;38.49;38.49;38.49;38.49;16.37;16.21;6.07;0.24;99.92;67.74;54.68;90.38;90.38;86.36
"13003";100.00;100.00;100.00;99.24;98.78;98.08;95.51;91.53;88.24;30.23;100.00;100.00;99.92;100.00;100.00;100.00;99.24;98.78;98.08;95.51;91.53;88.24;30.23;100.00;100.00;100.00;99.00;97.35;95.87;89.53;62.17;1.12;1.12;1.12;1.12;1.12;1.12;1.12;1.12;1.12;1.12;89.00;89.00;89.00;89.00;89.00;89.00;88.21;88.21;88.21;29.93;100.00;99.77;97.89;100.00;100.00;99.92
