AGS,year,n_rows,prev_year_max,next_year_max,dropped
08335022,2011,2,0,0,TRUE
08335022,2012,2,0,0,TRUE
08335022,2013,3,0,0,TRUE
08335022,2014,3,0,98.55,TRUE
08335025,2010,2,NA,0,TRUE
08335025,2011,2,0,0,TRUE
08335025,2012,2,0,0,TRUE
08335025,2013,3,0,0,TRUE
08335025,2014,3,0,99.6,TRUE
08335026,2010,2,NA,0,TRUE
08335026,2011,2,0,0,TRUE
08335026,2012,2,0,0,TRUE
08335026,2013,3,0,0,TRUE
08335026,2014,3,0,99.93,TRUE
08335028,2010,2,NA,0,TRUE
08335028,2011,2,0,0,TRUE
08335028,2012,2,0,0,TRUE
08335028,2013,3,0,0,TRUE
08335028,2014,3,0,99.82,TRUE
08335035,2010,2,NA,0,TRUE
08335035,2011,2,0,0,TRUE
08335035,2012,2,0,0,TRUE
08335035,2013,3,0,0,TRUE
08335035,2014,3,0,99.6,TRUE
08335043,2010,2,NA,0,TRUE
08335043,2011,2,0,0,TRUE
08335043,2012,2,0,0,TRUE
08335043,2013,3,0,0,TRUE
08335043,2014,3,0,100,TRUE
08335055,2010,2,NA,0,TRUE
08335055,2011,2,0,0,TRUE
08335055,2012,2,0,0,TRUE
08335055,2013,3,0,0,TRUE
08335055,2014,3,0,99.86,TRUE
08335057,2010,2,NA,0,TRUE
08335057,2011,2,0,0,TRUE
08335057,2012,2,0,0,TRUE
08335057,2013,3,0,0,TRUE
08335057,2014,3,0,97.86,TRUE
08335061,2010,2,NA,0,TRUE
08335061,2011,2,0,0,TRUE
08335061,2012,2,0,0,TRUE
08335061,2013,3,0,0,TRUE
08335061,2014,3,0,97.56,TRUE
08335063,2010,2,NA,0,TRUE
08335063,2011,2,0,0,TRUE
08335063,2012,2,0,0,TRUE
08335063,2013,3,0,0,TRUE
08335063,2014,3,0,99.86,TRUE
08335066,2010,2,NA,0,TRUE
08335066,2011,2,0,0,TRUE
08335066,2012,2,0,0,TRUE
08335066,2013,3,0,0,TRUE
08335066,2014,3,0,100,TRUE
08335075,2010,2,NA,0,TRUE
08335075,2011,2,0,0,TRUE
08335075,2012,2,0,0,TRUE
08335075,2013,3,0,0,TRUE
08335075,2014,3,0,99.53,TRUE
08335077,2010,2,NA,0,TRUE
08335077,2011,2,0,0,TRUE
08335077,2012,2,0,0,TRUE
08335077,2013,3,0,0,TRUE
08335077,2014,3,0,100,TRUE
08335079,2010,2,NA,0,TRUE
08335079,2011,2,0,0,TRUE
08335079,2012,2,0,0,TRUE
08335079,2013,3,0,0,TRUE
08335079,2014,3,0,98.4,TRUE
08335080,2010,2,NA,0,TRUE
08335080,2011,2,0,0,TRUE
08335080,2012,2,0,0,TRUE
08335080,2013,3,0,0,TRUE
08335080,2014,3,0,98.89,TRUE
08335081,2010,2,NA,0,TRUE
08335081,2011,2,0,0,TRUE
08335081,2012,2,0,0,TRUE
08335081,2013,3,0,0,TRUE
08335081,2014,3,0,100,TRUE
08335096,2010,2,NA,0,TRUE
08335096,2011,2,0,0,TRUE
08335096,2012,2,0,0,TRUE
08335096,2013,3,0,0,TRUE
08335096,2014,3,0,92.97,TRUE
08335097,2010,2,NA,0,TRUE
08335097,2011,2,0,0,TRUE
08335097,2012,2,0,0,TRUE
08335097,2013,3,0,0,TRUE
08335097,2014,3,0,100,TRUE
08335098,2010,2,NA,0,TRUE
08335098,2011,2,0,0,TRUE
08335098,2012,2,0,0,TRUE
08335098,2013,3,0,0,TRUE
08335098,2014,3,0,99.9,TRUE
08335099,2010,2,NA,0,TRUE
08335099,2011,2,0,0,TRUE
08335099,2012,2,0,0,TRUE
08335099,2013,3,0,0,TRUE
08335099,2014,3,0,99.51,TRUE
08335100,2010,2,NA,0,TRUE
08335100,2011,2,0,0,TRUE
08335100,2012,2,0,0,TRUE
08335100,2013,3,0,0,TRUE
08335100,2014,3,0,100,TRUE
08336004,2010,2,NA,0,TRUE
08336004,2011,2,0,0,TRUE
08336004,2012,2,0,0,TRUE
08336004,2013,3,0,0,TRUE
08336004,2014,3,0,91.87,TRUE
08336006,2010,2,NA,0,TRUE
08336006,2011,2,0,0,TRUE
08336006,2012,2,0,0,TRUE
08336006,2013,3,0,0,TRUE
08336006,2014,3,0,91.17,TRUE
08336008,2010,2,NA,0,TRUE
08336008,2011,2,0,0,TRUE
08336008,2012,2,0,0,TRUE
08336008,2013,3,0,0,TRUE
08336008,2014,3,0,100,TRUE
08336010,2010,2,NA,0,TRUE
08336010,2011,2,0,0,TRUE
08336010,2012,2,0,0,TRUE
08336010,2013,3,0,0,TRUE
08336010,2014,3,0,13.33,TRUE
08336014,2010,2,NA,0,TRUE
08336014,2011,2,0,0,TRUE
08336014,2012,2,0,0,TRUE
08336014,2013,3,0,0,TRUE
08336014,2014,3,0,88.29,TRUE
08336019,2010,2,NA,0,TRUE
08336019,2011,2,0,0,TRUE
08336019,2012,2,0,0,TRUE
08336019,2013,3,0,0,TRUE
08336019,2014,3,0,100,TRUE
08336024,2010,2,NA,0,TRUE
08336024,2011,2,0,0,TRUE
08336024,2012,2,0,0,TRUE
08336024,2013,3,0,0,TRUE
08336024,2014,3,0,100,TRUE
08336025,2010,2,NA,0,TRUE
08336025,2011,2,0,0,TRUE
08336025,2012,2,0,0,TRUE
08336025,2013,3,0,0,TRUE
08336025,2014,3,0,94.36,TRUE
08336034,2010,2,NA,0,TRUE
08336034,2011,2,0,0,TRUE
08336034,2012,2,0,0,TRUE
08336034,2013,3,0,0,TRUE
08336034,2014,3,0,93.56,TRUE
08336036,2010,2,NA,0,TRUE
08336036,2011,2,0,0,TRUE
08336036,2012,2,0,0,TRUE
08336036,2013,3,0,0,TRUE
08336036,2014,3,0,100,TRUE
08336043,2010,2,NA,0,TRUE
08336043,2011,2,0,0,TRUE
08336043,2012,2,0,0,TRUE
08336043,2013,3,0,0,TRUE
08336043,2014,3,0,77.51,TRUE
08336045,2010,2,NA,0,TRUE
08336045,2011,2,0,0,TRUE
08336045,2012,2,0,0,TRUE
08336045,2013,3,0,0,TRUE
08336045,2014,3,0,99.71,TRUE
08336050,2010,2,NA,0,TRUE
08336050,2011,2,0,0,TRUE
08336050,2012,2,0,0,TRUE
08336050,2013,3,0,0,TRUE
08336050,2014,3,0,99.99,TRUE
08336057,2010,2,NA,0,TRUE
08336057,2011,2,0,0,TRUE
08336057,2012,2,0,0,TRUE
08336057,2013,3,0,0,TRUE
08336057,2014,3,0,100,TRUE
08336069,2010,2,NA,0,TRUE
08336069,2011,2,0,0,TRUE
08336069,2012,2,0,0,TRUE
08336069,2013,3,0,0,TRUE
08336069,2014,3,0,96.42,TRUE
08336073,2010,2,NA,0,TRUE
08336073,2011,2,0,0,TRUE
08336073,2012,2,0,0,TRUE
08336073,2013,3,0,0,TRUE
08336073,2014,3,0,100,TRUE
08336075,2010,2,NA,0,TRUE
08336075,2011,2,0,0,TRUE
08336075,2012,2,0,0,TRUE
08336075,2013,3,0,0,TRUE
08336075,2014,3,0,100,TRUE
08336078,2010,2,NA,0,TRUE
08336078,2011,2,0,0,TRUE
08336078,2012,2,0,0,TRUE
08336078,2013,3,0,0,TRUE
08336078,2014,3,0,97.52,TRUE
08336079,2010,2,NA,0,TRUE
08336079,2011,2,0,0,TRUE
08336079,2012,2,0,0,TRUE
08336079,2013,3,0,0,TRUE
08336079,2014,3,0,100,TRUE
08336080,2010,2,NA,0,TRUE
08336080,2011,2,0,0,TRUE
08336080,2012,2,0,0,TRUE
08336080,2013,3,0,0,TRUE
08336080,2014,3,0,95,TRUE
08336081,2010,2,NA,0,TRUE
08336081,2011,2,0,0,TRUE
08336081,2012,2,0,0,TRUE
08336081,2013,3,0,0,TRUE
08336081,2014,3,0,99.01,TRUE
08336082,2010,2,NA,0,TRUE
08336082,2011,2,0,0,TRUE
08336082,2012,2,0,0,TRUE
08336082,2013,3,0,0,TRUE
08336082,2014,3,0,97.73,TRUE
08336084,2010,2,NA,0,TRUE
08336084,2011,2,0,0,TRUE
08336084,2012,2,0,0,TRUE
08336084,2013,3,0,0,TRUE
08336084,2014,3,0,92.45,TRUE
08336087,2010,2,NA,0,TRUE
08336087,2011,2,0,0,TRUE
08336087,2012,2,0,0,TRUE
08336087,2013,3,0,0,TRUE
08336087,2014,3,0,95.94,TRUE
08336089,2010,2,NA,0,TRUE
08336089,2011,2,0,0,TRUE
08336089,2012,2,0,0,TRUE
08336089,2013,3,0,0,TRUE
08336089,2014,3,0,100,TRUE
08336090,2010,2,NA,0,TRUE
08336090,2011,2,0,0,TRUE
08336090,2012,2,0,0,TRUE
08336090,2013,3,0,0,TRUE
08336090,2014,3,0,97.6,TRUE
08336091,2010,2,NA,0,TRUE
08336091,2011,2,0,0,TRUE
08336091,2012,2,0,0,TRUE
08336091,2013,3,0,0,TRUE
08336091,2014,3,0,100,TRUE
08336094,2010,2,NA,0,TRUE
08336094,2011,2,0,0,TRUE
08336094,2012,2,0,0,TRUE
08336094,2013,3,0,0,TRUE
08336094,2014,3,0,100,TRUE
08336096,2010,2,NA,0,TRUE
08336096,2011,2,0,0,TRUE
08336096,2012,2,0,0,TRUE
08336096,2013,3,0,0,TRUE
08336096,2014,3,0,1.74,TRUE
08336100,2010,2,NA,0,TRUE
08336100,2011,2,0,0,TRUE
08336100,2012,2,0,0,TRUE
08336100,2013,3,0,0,TRUE
08336100,2014,3,0,100,TRUE
08336103,2010,2,NA,0,TRUE
08336103,2011,2,0,0,TRUE
08336103,2012,2,0,0,TRUE
08336103,2013,3,0,0,TRUE
08336103,2014,3,0,94.1,TRUE
08336104,2010,2,NA,0,TRUE
08336104,2011,2,0,0,TRUE
08336104,2012,2,0,0,TRUE
08336104,2013,3,0,0,TRUE
08336104,2014,3,0,95.94,TRUE
08336105,2010,2,NA,0,TRUE
08336105,2011,2,0,0,TRUE
08336105,2012,2,0,0,TRUE
08336105,2013,3,0,0,TRUE
08336105,2014,3,0,99.57,TRUE
08336106,2010,2,NA,0,TRUE
08336106,2011,2,0,0,TRUE
08336106,2012,2,0,0,TRUE
08336106,2013,3,0,0,TRUE
08336106,2014,3,0,49.24,TRUE
08336107,2010,2,NA,0,TRUE
08336107,2011,2,0,0,TRUE
08336107,2012,2,0,0,TRUE
08336107,2013,3,0,0,TRUE
08336107,2014,3,0,64.7,TRUE
08337002,2010,2,NA,0,TRUE
08337002,2011,2,0,0,TRUE
08337002,2012,2,0,0,TRUE
08337002,2013,3,0,0,TRUE
08337002,2014,3,0,98.59,TRUE
08337013,2010,2,NA,0,TRUE
08337013,2011,2,0,0,TRUE
08337013,2012,2,0,0,TRUE
08337013,2013,3,0,0,TRUE
08337013,2014,3,0,99.07,TRUE
08337022,2010,2,NA,0,TRUE
08337022,2011,2,0,0,TRUE
08337022,2012,2,0,0,TRUE
08337022,2013,3,0,0,TRUE
08337022,2014,3,0,93.71,TRUE
08337027,2010,2,NA,0,TRUE
08337027,2011,2,0,0,TRUE
08337027,2012,2,0,0,TRUE
08337027,2013,3,0,0,TRUE
08337027,2014,3,0,86.5,TRUE
08337030,2010,2,NA,0,TRUE
08337030,2011,2,0,0,TRUE
08337030,2012,2,0,0,TRUE
08337030,2013,3,0,0,TRUE
08337030,2014,3,0,33.95,TRUE
08337032,2010,2,NA,0,TRUE
08337032,2011,2,0,0,TRUE
08337032,2012,2,0,0,TRUE
08337032,2013,3,0,0,TRUE
08337032,2014,3,0,100,TRUE
08337038,2010,2,NA,0,TRUE
08337038,2011,2,0,0,TRUE
08337038,2012,2,0,0,TRUE
08337038,2013,3,0,0,TRUE
08337038,2014,3,0,99,TRUE
08337039,2010,2,NA,0,TRUE
08337039,2011,2,0,0,TRUE
08337039,2012,2,0,0,TRUE
08337039,2013,3,0,0,TRUE
08337039,2014,3,0,92.28,TRUE
08337045,2010,2,NA,0,TRUE
08337045,2011,2,0,0,TRUE
08337045,2012,2,0,0,TRUE
08337045,2013,3,0,0,TRUE
08337045,2014,3,0,98.76,TRUE
08337049,2010,2,NA,0,TRUE
08337049,2011,2,0,0,TRUE
08337049,2012,2,0,0,TRUE
08337049,2013,3,0,0,TRUE
08337049,2014,3,0,90.08,TRUE
08337051,2010,2,NA,0,TRUE
08337051,2011,2,0,0,TRUE
08337051,2012,2,0,0,TRUE
08337051,2013,3,0,0,TRUE
08337051,2014,3,0,99.91,TRUE
08337053,2010,2,NA,0,TRUE
08337053,2011,2,0,0,TRUE
08337053,2012,2,0,0,TRUE
08337053,2013,3,0,0,TRUE
08337053,2014,3,0,78.03,TRUE
08337059,2010,2,NA,0,TRUE
08337059,2011,2,0,0,TRUE
08337059,2012,2,0,0,TRUE
08337059,2013,3,0,0,TRUE
08337059,2014,3,0,22.94,TRUE
08337060,2010,2,NA,0,TRUE
08337060,2011,2,0,0,TRUE
08337060,2012,2,0,0,TRUE
08337060,2013,3,0,0,TRUE
08337060,2014,3,0,99.82,TRUE
08337062,2010,2,NA,0,TRUE
08337062,2011,2,0,0,TRUE
08337062,2012,2,0,0,TRUE
08337062,2013,3,0,0,TRUE
08337062,2014,3,0,95.89,TRUE
08337065,2010,2,NA,0,TRUE
08337065,2011,2,0,0,TRUE
08337065,2012,2,0,0,TRUE
08337065,2013,3,0,0,TRUE
08337065,2014,3,0,99.94,TRUE
08337066,2010,2,NA,0,TRUE
08337066,2011,2,0,0,TRUE
08337066,2012,2,0,0,TRUE
08337066,2013,3,0,0,TRUE
08337066,2014,3,0,99.2,TRUE
08337070,2010,2,NA,0,TRUE
08337070,2011,2,0,0,TRUE
08337070,2012,2,0,0,TRUE
08337070,2013,3,0,0,TRUE
08337070,2014,3,0,72.09,TRUE
08337076,2010,2,NA,0,TRUE
08337076,2011,2,0,0,TRUE
08337076,2012,2,0,0,TRUE
08337076,2013,3,0,0,TRUE
08337076,2014,3,0,98.92,TRUE
08337090,2010,2,NA,0,TRUE
08337090,2011,2,0,0,TRUE
08337090,2012,2,0,0,TRUE
08337090,2013,3,0,0,TRUE
08337090,2014,3,0,65.35,TRUE
08337096,2010,2,NA,0,TRUE
08337096,2011,2,0,0,TRUE
08337096,2012,2,0,0,TRUE
08337096,2013,3,0,0,TRUE
08337096,2014,3,0,98.64,TRUE
08337097,2010,2,NA,0,TRUE
08337097,2011,2,0,0,TRUE
08337097,2012,2,0,0,TRUE
08337097,2013,3,0,0,TRUE
08337097,2014,3,0,95,TRUE
08337106,2010,2,NA,0,TRUE
08337106,2011,2,0,0,TRUE
08337106,2012,2,0,0,TRUE
08337106,2013,3,0,0,TRUE
08337106,2014,3,0,85.59,TRUE
08337108,2010,2,NA,0,TRUE
08337108,2011,2,0,0,TRUE
08337108,2012,2,0,0,TRUE
08337108,2013,3,0,0,TRUE
08337108,2014,3,0,95.44,TRUE
08337116,2010,2,NA,0,TRUE
08337116,2011,2,0,0,TRUE
08337116,2012,2,0,0,TRUE
08337116,2013,3,0,0,TRUE
08337116,2014,3,0,99.16,TRUE
08337118,2010,2,NA,0,TRUE
08337118,2011,2,0,0,TRUE
08337118,2012,2,0,0,TRUE
08337118,2013,3,0,0,TRUE
08337118,2014,3,0,95.35,TRUE
08337123,2010,2,NA,0,TRUE
08337123,2011,2,0,0,TRUE
08337123,2012,2,0,0,TRUE
08337123,2013,3,0,0,TRUE
08337123,2014,3,0,99.78,TRUE
08337124,2010,2,NA,0,TRUE
08337124,2011,2,0,0,TRUE
08337124,2012,2,0,0,TRUE
08337124,2013,3,0,0,TRUE
08337124,2014,3,0,99.85,TRUE
08337125,2010,2,NA,0,TRUE
08337125,2011,2,0,0,TRUE
08337125,2012,2,0,0,TRUE
08337125,2013,3,0,0,TRUE
08337125,2014,3,0,99.33,TRUE
08337126,2010,2,NA,0,TRUE
08337126,2011,2,0,0,TRUE
08337126,2012,2,0,0,TRUE
08337126,2013,3,0,0,TRUE
08337126,2014,3,0,99.61,TRUE
08337127,2010,2,NA,0,TRUE
08337127,2011,2,0,0,TRUE
08337127,2012,2,0,0,TRUE
08337127,2013,3,0,0,TRUE
08337127,2014,3,0,99.15,TRUE
08337128,2010,2,NA,0,TRUE
08337128,2011,2,0,0,TRUE
08337128,2012,2,0,0,TRUE
08337128,2013,3,0,0,TRUE
08337128,2014,3,0,93.22,TRUE
08415014,2010,2,NA,0,TRUE
08415014,2011,2,0,0,TRUE
08415014,2012,2,0,0,TRUE
08415014,2013,3,0,0,TRUE
08415014,2014,3,0,100,TRUE
08415019,2010,2,NA,0,TRUE
08415019,2011,2,0,0,TRUE
08415019,2012,2,0,0,TRUE
08415019,2013,3,0,0,TRUE
08415019,2014,3,0,100,TRUE
08415027,2010,2,NA,0,TRUE
08415027,2011,2,0,0,TRUE
08415027,2012,2,0,0,TRUE
08415027,2013,3,0,0,TRUE
08415027,2014,3,0,100,TRUE
08415028,2010,2,NA,0,TRUE
08415028,2011,2,0,0,TRUE
08415028,2012,2,0,0,TRUE
08415028,2013,3,0,0,TRUE
08415028,2014,3,0,100,TRUE
08415029,2010,2,NA,0,TRUE
08415029,2011,2,0,0,TRUE
08415029,2012,2,0,0,TRUE
08415029,2013,3,0,0,TRUE
08415029,2014,3,0,100,TRUE
08415034,2010,2,NA,0,TRUE
08415034,2011,2,0,0,TRUE
08415034,2012,2,0,0,TRUE
08415034,2013,3,0,0,TRUE
08415034,2014,3,0,97.62,TRUE
08415039,2010,2,NA,0,TRUE
08415039,2011,2,0,0,TRUE
08415039,2012,2,0,0,TRUE
08415039,2013,3,0,0,TRUE
08415039,2014,3,0,99.66,TRUE
08415048,2010,2,NA,0,TRUE
08415048,2011,2,0,0,TRUE
08415048,2012,2,0,0,TRUE
08415048,2013,3,0,0,TRUE
08415048,2014,3,0,98.09,TRUE
08415050,2010,2,NA,0,TRUE
08415050,2011,2,0,0,TRUE
08415050,2012,2,0,0,TRUE
08415050,2013,3,0,0,TRUE
08415050,2014,3,0,99.9,TRUE
08415053,2010,2,NA,0,TRUE
08415053,2011,2,0,0,TRUE
08415053,2012,2,0,0,TRUE
08415053,2013,3,0,0,TRUE
08415053,2014,3,0,99.2,TRUE
08415058,2010,2,NA,0,TRUE
08415058,2011,2,0,0,TRUE
08415058,2012,2,0,0,TRUE
08415058,2013,3,0,0,TRUE
08415058,2014,3,0,98.49,TRUE
08415059,2010,2,NA,0,TRUE
08415059,2011,2,0,0,TRUE
08415059,2012,2,0,0,TRUE
08415059,2013,3,0,0,TRUE
08415059,2014,3,0,99.99,TRUE
08415060,2010,2,NA,0,TRUE
08415060,2011,2,0,0,TRUE
08415060,2012,2,0,0,TRUE
08415060,2013,3,0,0,TRUE
08415060,2014,3,0,100,TRUE
08415061,2010,2,NA,0,TRUE
08415061,2011,2,0,0,TRUE
08415061,2012,2,0,0,TRUE
08415061,2013,3,0,0,TRUE
08415061,2014,3,0,99.99,TRUE
08415062,2010,2,NA,0,TRUE
08415062,2011,2,0,0,TRUE
08415062,2012,2,0,0,TRUE
08415062,2013,3,0,0,TRUE
08415062,2014,3,0,100,TRUE
08415073,2010,2,NA,0,TRUE
08415073,2011,2,0,0,TRUE
08415073,2012,2,0,0,TRUE
08415073,2013,3,0,0,TRUE
08415073,2014,3,0,99.89,TRUE
08415078,2010,2,NA,0,TRUE
08415078,2011,2,0,0,TRUE
08415078,2012,2,0,0,TRUE
08415078,2013,3,0,0,TRUE
08415078,2014,3,0,99.96,TRUE
08415080,2010,2,NA,0,TRUE
08415080,2011,2,0,0,TRUE
08415080,2012,2,0,0,TRUE
08415080,2013,3,0,0,TRUE
08415080,2014,3,0,100,TRUE
08415085,2010,2,NA,0,TRUE
08415085,2011,2,0,0,TRUE
08415085,2012,2,0,0,TRUE
08415085,2013,3,0,0,TRUE
08415085,2014,3,0,99.57,TRUE
08415087,2010,2,NA,0,TRUE
08415087,2011,2,0,0,TRUE
08415087,2012,2,0,0,TRUE
08415087,2013,3,0,0,TRUE
08415087,2014,3,0,100,TRUE
08415088,2010,2,NA,0,TRUE
08415088,2011,2,0,0,TRUE
08415088,2012,2,0,0,TRUE
08415088,2013,3,0,0,TRUE
08415088,2014,3,0,99.94,TRUE
08415089,2010,2,NA,0,TRUE
08415089,2011,2,0,0,TRUE
08415089,2012,2,0,0,TRUE
08415089,2013,3,0,0,TRUE
08415089,2014,3,0,100,TRUE
08415090,2010,2,NA,0,TRUE
08415090,2011,2,0,0,TRUE
08415090,2012,2,0,0,TRUE
08415090,2013,3,0,0,TRUE
08415090,2014,3,0,99.27,TRUE
08415091,2010,2,NA,0,TRUE
08415091,2011,2,0,0,TRUE
08415091,2012,2,0,0,TRUE
08415091,2013,3,0,0,TRUE
08415091,2014,3,0,99.97,TRUE
08415092,2010,2,NA,0,TRUE
08415092,2011,2,0,0,TRUE
08415092,2012,2,0,0,TRUE
08415092,2013,3,0,0,TRUE
08415092,2014,3,0,99.95,TRUE
08415093,2010,2,NA,0,TRUE
08415093,2011,2,0,0,TRUE
08415093,2012,2,0,0,TRUE
08415093,2013,3,0,0,TRUE
08415093,2014,3,0,100,TRUE
08415971,2010,2,NA,0,TRUE
08415971,2011,2,0,0,TRUE
08415971,2012,2,0,0,TRUE
08415971,2013,3,0,0,TRUE
08415971,2014,3,0,100,TRUE
08415971,2021,38,100,NA,FALSE
08416006,2010,2,NA,0,TRUE
08416006,2011,2,0,0,TRUE
08416006,2012,2,0,0,TRUE
08416006,2013,3,0,0,TRUE
08416006,2014,3,0,100,TRUE
08416009,2010,2,NA,0,TRUE
08416009,2011,2,0,0,TRUE
08416009,2012,2,0,0,TRUE
08416009,2013,3,0,0,TRUE
08416009,2014,3,0,100,TRUE
08416011,2010,2,NA,0,TRUE
08416011,2011,2,0,0,TRUE
08416011,2012,2,0,0,TRUE
08416011,2013,3,0,0,TRUE
08416011,2014,3,0,100,TRUE
08416015,2010,2,NA,0,TRUE
08416015,2011,2,0,0,TRUE
08416015,2012,2,0,0,TRUE
08416015,2013,3,0,0,TRUE
08416015,2014,3,0,100,TRUE
08416018,2010,2,NA,0,TRUE
08416018,2011,2,0,0,TRUE
08416018,2012,2,0,0,TRUE
08416018,2013,3,0,0,TRUE
08416018,2014,3,0,100,TRUE
08416022,2010,2,NA,0,TRUE
08416022,2011,2,0,0,TRUE
08416022,2012,2,0,0,TRUE
08416022,2013,3,0,0,TRUE
08416022,2014,3,0,100,TRUE
08416023,2010,2,NA,0,TRUE
08416023,2011,2,0,0,TRUE
08416023,2012,2,0,0,TRUE
08416023,2013,3,0,0,TRUE
08416023,2014,3,0,100,TRUE
08416025,2010,2,NA,0,TRUE
08416025,2011,2,0,0,TRUE
08416025,2012,2,0,0,TRUE
08416025,2013,3,0,0,TRUE
08416025,2014,3,0,100,TRUE
08416026,2010,2,NA,0,TRUE
08416026,2011,2,0,0,TRUE
08416026,2012,2,0,0,TRUE
08416026,2013,3,0,0,TRUE
08416026,2014,3,0,100,TRUE
08416031,2010,2,NA,0,TRUE
08416031,2011,2,0,0,TRUE
08416031,2012,2,0,0,TRUE
08416031,2013,3,0,0,TRUE
08416031,2014,3,0,100,TRUE
08416036,2010,2,NA,0,TRUE
08416036,2011,2,0,0,TRUE
08416036,2012,2,0,0,TRUE
08416036,2013,3,0,0,TRUE
08416036,2014,3,0,98.69,TRUE
08416041,2010,2,NA,0,TRUE
08416041,2011,2,0,0,TRUE
08416041,2012,2,0,0,TRUE
08416041,2013,3,0,0,TRUE
08416041,2014,3,0,100,TRUE
08416048,2010,2,NA,0,TRUE
08416048,2011,2,0,0,TRUE
08416048,2012,2,0,0,TRUE
08416048,2013,3,0,0,TRUE
08416048,2014,3,0,99.44,TRUE
08416049,2010,2,NA,0,TRUE
08416049,2011,2,0,0,TRUE
08416049,2012,2,0,0,TRUE
08416049,2013,3,0,0,TRUE
08416049,2014,3,0,89.62,TRUE
08416050,2010,2,NA,0,TRUE
08416050,2011,2,0,0,TRUE
08416050,2012,2,0,0,TRUE
08416050,2013,3,0,0,TRUE
08416050,2014,3,0,99.95,TRUE
08417002,2010,2,NA,0,TRUE
08417002,2011,2,0,0,TRUE
08417002,2012,2,0,0,TRUE
08417002,2013,3,0,0,TRUE
08417002,2014,3,0,99.65,TRUE
08417008,2010,2,NA,0,TRUE
08417008,2011,2,0,0,TRUE
08417008,2012,2,0,0,TRUE
08417008,2013,3,0,0,TRUE
08417008,2014,3,0,99.65,TRUE
08417010,2010,2,NA,0,TRUE
08417010,2011,2,0,0,TRUE
08417010,2012,2,0,0,TRUE
08417010,2013,3,0,0,TRUE
08417010,2014,3,0,100,TRUE
08417013,2010,2,NA,0,TRUE
08417013,2011,2,0,0,TRUE
08417013,2012,2,0,0,TRUE
08417013,2013,3,0,0,TRUE
08417013,2014,3,0,93.9,TRUE
08417014,2010,2,NA,0,TRUE
08417014,2011,2,0,0,TRUE
08417014,2012,2,0,0,TRUE
08417014,2013,3,0,0,TRUE
08417014,2014,3,0,92,TRUE
08417015,2010,2,NA,0,TRUE
08417015,2011,2,0,0,TRUE
08417015,2012,2,0,0,TRUE
08417015,2013,3,0,0,TRUE
08417015,2014,3,0,100,TRUE
08417016,2010,2,NA,0,TRUE
08417016,2011,2,0,0,TRUE
08417016,2012,2,0,0,TRUE
08417016,2013,3,0,0,TRUE
08417016,2014,3,0,100,TRUE
08417022,2010,2,NA,0,TRUE
08417022,2011,2,0,0,TRUE
08417022,2012,2,0,0,TRUE
08417022,2013,3,0,0,TRUE
08417022,2014,3,0,99.96,TRUE
08417023,2010,2,NA,0,TRUE
08417023,2011,2,0,0,TRUE
08417023,2012,2,0,0,TRUE
08417023,2013,3,0,0,TRUE
08417023,2014,3,0,99.33,TRUE
08417025,2010,2,NA,0,TRUE
08417025,2011,2,0,0,TRUE
08417025,2012,2,0,0,TRUE
08417025,2013,3,0,0,TRUE
08417025,2014,3,0,99.48,TRUE
08417029,2010,2,NA,0,TRUE
08417029,2011,2,0,0,TRUE
08417029,2012,2,0,0,TRUE
08417029,2013,3,0,0,TRUE
08417029,2014,3,0,100,TRUE
08417031,2010,2,NA,0,TRUE
08417031,2011,2,0,0,TRUE
08417031,2012,2,0,0,TRUE
08417031,2013,3,0,0,TRUE
08417031,2014,3,0,99.34,TRUE
08417036,2010,2,NA,0,TRUE
08417036,2011,2,0,0,TRUE
08417036,2012,2,0,0,TRUE
08417036,2013,3,0,0,TRUE
08417036,2014,3,0,100,TRUE
08417044,2010,2,NA,0,TRUE
08417044,2011,2,0,0,TRUE
08417044,2012,2,0,0,TRUE
08417044,2013,3,0,0,TRUE
08417044,2014,3,0,99.76,TRUE
08417045,2010,2,NA,0,TRUE
08417045,2011,2,0,0,TRUE
08417045,2012,2,0,0,TRUE
08417045,2013,3,0,0,TRUE
08417045,2014,3,0,96.96,TRUE
08417047,2010,2,NA,0,TRUE
08417047,2011,2,0,0,TRUE
08417047,2012,2,0,0,TRUE
08417047,2013,3,0,0,TRUE
08417047,2014,3,0,99.53,TRUE
08417051,2010,2,NA,0,TRUE
08417051,2011,2,0,0,TRUE
08417051,2012,2,0,0,TRUE
08417051,2013,3,0,0,TRUE
08417051,2014,3,0,98.81,TRUE
08417052,2010,2,NA,0,TRUE
08417052,2011,2,0,0,TRUE
08417052,2012,2,0,0,TRUE
08417052,2013,3,0,0,TRUE
08417052,2014,3,0,100,TRUE
08417054,2010,2,NA,0,TRUE
08417054,2011,2,0,0,TRUE
08417054,2012,2,0,0,TRUE
08417054,2013,3,0,0,TRUE
08417054,2014,3,0,94.34,TRUE
08417057,2010,2,NA,0,TRUE
08417057,2011,2,0,0,TRUE
08417057,2012,2,0,0,TRUE
08417057,2013,3,0,0,TRUE
08417057,2014,3,0,98.25,TRUE
08417063,2010,2,NA,0,TRUE
08417063,2011,2,0,0,TRUE
08417063,2012,2,0,0,TRUE
08417063,2013,3,0,0,TRUE
08417063,2014,3,0,99.55,TRUE
08417071,2010,2,NA,0,TRUE
