AGS;300_1;300_2;300_6;300_16;300_30;300_50;DSL_1;DSL_2;DSL_6;DSL_16;DSL_30;DSL_50;FTTH_1;FTTH_2;FTTH_6;FTTH_16;FTTH_30;FTTH_50;CATV_1;CATV_2;CATV_6;CATV_16;CATV_30;CATV_50;PLC_1;PLC_2;PLC_6;PLC_16;PLC_30;PLC_50;UMTS_1;UMTS_2;LTE_1;LTE_2;LTE_6;WLAN_1;WLAN_2;WLAN_6;WLAN_16;WLAN_30;WLAN_50;WiMAX_1;WiMAX_2;WiMAX_6;WiMAX_16;WiMAX_30;WiMAX_50
08337062;97,00;95,00;75,00;29,00;28,00;27,00;87,00;74,00;35,00;11,00;9,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;25,00;25,00;25,00;25,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;40,00;39,00;39,00;0,00;40,00;40,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08337060;99,00;99,00;99,00;66,00;64,00;61,00;99,00;99,00;99,00;47,00;45,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;42,00;42,00;42,00;42,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08337059;24,00;24,00;15,00;1,00;1,00;1,00;10,00;10,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16061101;100,00;100,00;100,00;93,00;91,00;89,00;93,00;93,00;93,00;93,00;91,00;89,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;42,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16061102;100,00;100,00;100,00;91,00;91,00;91,00;100,00;100,00;100,00;87,00;87,00;87,00;0,00;0,00;0,00;0,00;0,00;0,00;58,00;58,00;58,00;58,00;58,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;26,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16061114;100,00;100,00;100,00;96,00;95,00;90,00;99,00;99,00;99,00;96,00;95,00;90,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;91,00;3,00;99,00;99,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16061115;100,00;100,00;100,00;94,00;67,00;59,00;99,00;99,00;94,00;88,00;57,00;40,00;1,00;1,00;1,00;1,00;1,00;1,00;31,00;31,00;31,00;31,00;31,00;31,00;0,00;0,00;0,00;0,00;0,00;0,00;96,00;68,00;99,00;99,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16061113;100,00;100,00;100,00;82,00;73,00;47,00;96,00;96,00;96,00;82,00;73,00;47,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;76,00;76,00;74,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16062009;99,00;99,00;98,00;96,00;96,00;33,00;96,00;96,00;96,00;96,00;96,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;0,00;76,00;76,00;62,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08425079;100,00;100,00;99,00;75,00;33,00;6,00;99,00;99,00;97,00;75,00;33,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;25,00;100,00;100,00;91,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08425073;85,00;69,00;36,00;5,00;5,00;5,00;76,00;58,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;42,00;42,00;35,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08425075;100,00;100,00;100,00;95,00;88,00;77,00;99,00;98,00;96,00;74,00;72,00;58,00;2,00;2,00;2,00;2,00;2,00;2,00;31,00;31,00;31,00;31,00;31,00;31,00;0,00;0,00;0,00;0,00;0,00;0,00;78,00;61,00;98,00;98,00;96,00;33,00;33,00;33,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16062036;100,00;100,00;100,00;76,00;71,00;64,00;99,00;97,00;79,00;76,00;71,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;95,00;5,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16062049;100,00;100,00;99,00;98,00;98,00;57,00;98,00;98,00;98,00;98,00;98,00;57,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;87,00;3,00;100,00;100,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16062054;100,00;100,00;100,00;98,00;62,00;15,00;97,00;97,00;97,00;96,00;62,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;49,00;49,00;48,00;94,00;94,00;94,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16062041;100,00;100,00;100,00;97,00;94,00;93,00;99,00;98,00;97,00;95,00;93,00;91,00;0,00;0,00;0,00;0,00;0,00;0,00;39,00;39,00;38,00;37,00;37,00;37,00;0,00;0,00;0,00;0,00;0,00;0,00;91,00;46,00;93,00;93,00;91,00;62,00;62,00;62,00;62,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16063046;100,00;100,00;100,00;95,00;95,00;70,00;99,00;99,00;95,00;95,00;95,00;70,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;96,00;63,00;100,00;100,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16063039;100,00;100,00;100,00;91,00;91,00;8,00;99,00;93,00;91,00;91,00;91,00;7,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;97,00;97,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08425098;100,00;100,00;81,00;3,00;3,00;3,00;100,00;98,00;39,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;64,00;64,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16063059;100,00;100,00;100,00;0,00;0,00;0,00;100,00;100,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;58,00;57,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07235092;99,00;99,00;99,00;82,00;82,00;81,00;94,00;94,00;94,00;82,00;82,00;81,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;68,00;61,00;96,00;96,00;95,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08119083;100,00;100,00;100,00;99,00;98,00;96,00;100,00;100,00;100,00;99,00;90,00;79,00;0,00;0,00;0,00;0,00;0,00;0,00;82,00;82,00;82,00;82,00;82,00;82,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;7,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01062093;100,00;100,00;99,00;84,00;84,00;84,00;55,00;44,00;41,00;21,00;15,00;12,00;81,00;81,00;81,00;81,00;81,00;81,00;58,00;58,00;58,00;58,00;58,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;2,00;89,00;89,00;76,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01062060;100,00;100,00;100,00;99,00;98,00;96,00;100,00;100,00;99,00;98,00;94,00;88,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;90,00;90,00;90,00;90,00;90,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;46,00;100,00;100,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06533009;100,00;100,00;100,00;99,00;97,00;95,00;100,00;100,00;100,00;99,00;94,00;90,00;1,00;1,00;1,00;1,00;1,00;1,00;57,00;57,00;57,00;57,00;57,00;57,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;44,00;100,00;100,00;100,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09774185;100,00;100,00;100,00;97,00;95,00;69,00;100,00;99,00;99,00;97,00;95,00;67,00;4,00;4,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;97,00;56,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05154028;100,00;100,00;100,00;92,00;90,00;88,00;97,00;97,00;96,00;92,00;90,00;87,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;99,00;22,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09577162;100,00;100,00;100,00;94,00;94,00;87,00;99,00;99,00;99,00;92,00;92,00;84,00;39,00;39,00;39,00;39,00;39,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;53,00;51,00;73,00;73,00;73,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16064014;100,00;100,00;100,00;98,00;94,00;50,00;98,00;98,00;98,00;98,00;94,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;3,00;93,00;93,00;89,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08436008;100,00;99,00;96,00;87,00;85,00;83,00;99,00;96,00;90,00;86,00;69,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;73,00;73,00;73,00;73,00;73,00;73,00;0,00;0,00;0,00;0,00;0,00;0,00;85,00;65,00;95,00;95,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08436010;100,00;100,00;97,00;77,00;73,00;67,00;93,00;92,00;84,00;57,00;44,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;37,00;37,00;37,00;37,00;37,00;37,00;0,00;0,00;0,00;0,00;0,00;0,00;65,00;19,00;96,00;96,00;87,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08436011;100,00;100,00;100,00;96,00;95,00;94,00;98,00;98,00;96,00;85,00;83,00;78,00;0,00;0,00;0,00;0,00;0,00;0,00;91,00;91,00;91,00;91,00;91,00;91,00;0,00;0,00;0,00;0,00;0,00;0,00;99,00;68,00;100,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08437078;100,00;100,00;98,00;70,00;65,00;53,00;99,00;98,00;95,00;63,00;57,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;24,00;24,00;24,00;24,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;75,00;57,00;93,00;93,00;89,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08437076;100,00;99,00;98,00;84,00;83,00;79,00;98,00;97,00;90,00;43,00;40,00;35,00;0,00;0,00;0,00;0,00;0,00;0,00;58,00;58,00;58,00;58,00;58,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;75,00;40,00;97,00;97,00;92,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16064046;100,00;100,00;100,00;98,00;97,00;82,00;99,00;99,00;98,00;96,00;94,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;76,00;76,00;76,00;76,00;76,00;76,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;48,00;99,00;99,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08437072;100,00;99,00;99,00;91,00;75,00;61,00;69,00;68,00;66,00;66,00;50,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;26,00;26,00;26,00;26,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;54,00;52,00;87,00;87,00;86,00;37,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16064052;97,00;97,00;97,00;94,00;94,00;27,00;96,00;94,00;94,00;94,00;94,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46,00;11,00;66,00;66,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09172118;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,00;92,00;61,00;52,00;1,00;1,00;1,00;1,00;1,00;1,00;86,00;86,00;86,00;86,00;86,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;38,00;96,00;96,00;90,00;8,00;8,00;8,00;8,00;8,00;8,00;100,00;100,00;100,00;100,00;100,00;100,00
09172131;94,00;94,00;93,00;93,00;92,00;90,00;41,00;40,00;29,00;28,00;27,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;50,00;50,00;50,00;50,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;22,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;36,00;36,00;36,00;36,00;36,00
16064058;100,00;100,00;100,00;99,00;99,00;72,00;99,00;99,00;99,00;99,00;99,00;72,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;86,00;0,00;53,00;53,00;49,00;13,00;13,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09172452;79,00;77,00;67,00;0,00;0,00;0,00;42,00;42,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;11,00;46,00;46,00;46,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16065002;100,00;100,00;100,00;90,00;87,00;87,00;99,00;99,00;98,00;90,00;87,00;87,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;99,00;89,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16065003;99,00;99,00;99,00;47,00;46,00;44,00;99,00;99,00;97,00;47,00;46,00;44,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;87,00;45,00;94,00;94,00;93,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16065019;100,00;100,00;99,00;3,00;3,00;3,00;99,00;99,00;98,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;37,00;0,00;54,00;54,00;47,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16065022;100,00;100,00;100,00;100,00;97,00;94,00;100,00;100,00;100,00;100,00;97,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;41,00;0,00;79,00;79,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16065023;100,00;100,00;95,00;3,00;3,00;2,00;99,00;99,00;72,00;3,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;99,00;65,00;100,00;100,00;95,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16065032;99,00;99,00;96,00;63,00;63,00;46,00;97,00;95,00;63,00;63,00;63,00;46,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;67,00;3,00;82,00;82,00;82,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16065031;100,00;100,00;100,00;99,00;98,00;97,00;99,00;99,00;99,00;99,00;98,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;2,00;53,00;53,00;52,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08426066;100,00;100,00;100,00;95,00;59,00;30,00;98,00;98,00;98,00;95,00;59,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;83,00;60,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09174147;100,00;100,00;100,00;69,00;56,00;30,00;100,00;99,00;94,00;53,00;38,00;9,00;22,00;22,00;22,00;22,00;22,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;70,00;63,00;100,00;100,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08426100;98,00;97,00;94,00;76,00;74,00;71,00;84,00;82,00;80,00;76,00;74,00;71,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,00;47,00;88,00;88,00;77,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16073067;94,00;94,00;92,00;37,00;22,00;4,00;78,00;71,00;61,00;33,00;22,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;1,00;91,00;91,00;91,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09572456;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;6,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09574138;100,00;100,00;100,00;99,00;95,00;94,00;100,00;100,00;100,00;89,00;82,00;81,00;12,00;12,00;12,00;12,00;12,00;12,00;63,00;63,00;63,00;63,00;63,00;63,00;0,00;0,00;0,00;0,00;0,00;0,00;88,00;37,00;99,00;99,00;98,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16074076;100,00;100,00;100,00;51,00;47,00;2,00;98,00;98,00;76,00;51,00;47,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;4,00;100,00;100,00;95,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16075133;99,00;99,00;99,00;62,00;28,00;19,00;95,00;95,00;86,00;62,00;28,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;51,00;2,00;94,00;94,00;92,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16074079;100,00;100,00;100,00;99,00;99,00;99,00;99,00;99,00;99,00;99,00;99,00;59,00;98,00;98,00;98,00;98,00;98,00;98,00;99,00;99,00;99,00;99,00;98,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;94,00;100,00;100,00;100,00;40,00;40,00;40,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09575125;99,00;99,00;95,00;92,00;86,00;64,00;98,00;98,00;94,00;92,00;86,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;73,00;55,00;57,00;57,00;43,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03357019;100,00;100,00;100,00;80,00;79,00;60,00;85,00;84,00;79,00;78,00;77,00;53,00;1,00;1,00;1,00;1,00;1,00;1,00;11,00;11,00;11,00;11,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;84,00;69,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01056016;100,00;100,00;100,00;93,00;91,00;90,00;98,00;98,00;98,00;93,00;90,00;78,00;0,00;0,00;0,00;0,00;0,00;0,00;81,00;81,00;81,00;81,00;81,00;81,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;61,00;99,00;99,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09678168;100,00;100,00;100,00;95,00;95,00;87,00;99,00;99,00;96,00;91,00;91,00;82,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;77,00;54,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07143060;100,00;100,00;100,00;97,00;97,00;96,00;76,00;73,00;73,00;68,00;60,00;57,00;0,00;0,00;0,00;0,00;0,00;0,00;96,00;96,00;96,00;96,00;96,00;96,00;0,00;0,00;0,00;0,00;0,00;0,00;76,00;75,00;100,00;100,00;100,00;72,00;72,00;72,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06435013;100,00;100,00;100,00;100,00;97,00;89,00;100,00;100,00;99,00;98,00;97,00;89,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;97,00;73,00;100,00;100,00;97,00;100,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08315111;100,00;100,00;100,00;66,00;65,00;48,00;99,00;99,00;71,00;66,00;65,00;48,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;57,00;3,00;83,00;83,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16075121;97,00;97,00;97,00;94,00;94,00;28,00;94,00;94,00;94,00;94,00;94,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;70,00;70,00;66,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08226102;100,00;100,00;100,00;64,00;63,00;63,00;100,00;100,00;100,00;29,00;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;55,00;55,00;55,00;55,00;55,00;55,00;0,00;0,00;0,00;0,00;0,00;0,00;99,00;77,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09477118;100,00;100,00;100,00;99,00;99,00;99,00;68,00;27,00;21,00;8,00;5,00;4,00;95,00;95,00;95,00;95,00;95,00;95,00;69,00;69,00;69,00;69,00;69,00;69,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;2,00;52,00;52,00;52,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01058086;100,00;100,00;99,00;75,00;58,00;43,00;91,00;91,00;89,00;75,00;58,00;43,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;91,00;73,00;99,00;99,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03257008;100,00;100,00;100,00;99,00;99,00;99,00;99,00;99,00;99,00;99,00;98,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;94,00;94,00;94,00;94,00;94,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;20,00;100,00;100,00;100,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07138066;100,00;100,00;96,00;93,00;93,00;93,00;100,00;97,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;93,00;93,00;93,00;93,00;93,00;93,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;9,00;97,00;97,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09674221;100,00;100,00;100,00;98,00;97,00;97,00;99,00;99,00;96,00;93,00;80,00;74,00;6,00;6,00;6,00;6,00;6,00;6,00;83,00;83,00;83,00;83,00;83,00;83,00;0,00;0,00;0,00;0,00;0,00;0,00;88,00;55,00;96,00;96,00;95,00;77,00;77,00;77,00;77,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
